@relation 80dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}

@data
53.610401,36.715272,78.047969,39.804779,73.104398,62.863171,83.487999,49.420862,84.409726,76.601051,50.909588,42.44449,75.848595,56.991757,84.973725,90.857664,56.713302,55.662229,69.346636,103.783617,34.215118,73.050337,68.432635,66.346623,78.587925,91.636182,92.852429,111.708885,112.80312,117.191731,35.576042,42.422997,81.133855,93.680073,76.115501,75.794691,80.163977,88.743172,98.460056,91.767256,55.9732,66.839406,92.323153,84.922657,104.844868,112.585181,94.012041,96.256535,99.769106,100.665464,33.80493,62.834355,55.867882,75.281588,63.804978,66.292023,85.752352,70.240188,87.266398,73.147818,75.715116,28.075873,62.156781,53.127832,56.802687,86.868775,63.291103,91.369675,49.619305,95.391869,29.547319,73.070244,88.521246,78.403163,91.233913,95.429122,85.551432,124.391583,131.078343,103.9726,1,1,2,2,2,2,1,1
51.500571,36.955972,78.138565,40.620822,71.615023,63.976044,83.661631,47.869414,85.522188,78.393213,75.665372,58.6875,86.053835,83.517971,92.342646,75.844822,107.450733,116.267314,118.586463,135.132335,31.729472,68.116756,64.891828,62.921347,76.112543,88.210442,90.14841,110.782481,109.60149,114.594365,36.164292,42.923851,81.063422,95.710844,75.742378,75.541098,78.967979,87.95534,97.540455,92.363555,58.6134,76.611261,59.350292,59.802247,100.632159,91.389405,116.859177,88.864593,110.046371,134.77201,33.523488,60.899014,54.241964,74.624042,62.663101,65.254538,84.482164,68.964655,86.288009,72.851173,77.320541,85.194694,101.110272,103.396127,120.980547,104.36559,108.832137,134.897907,136.62965,116.788722,31.480423,75.079076,90.591063,78.706182,94.127947,97.264363,84.695904,126.183371,131.843347,105.584198,1,2,2,2,1,2,2,1
53.042116,36.25122,77.270475,40.076991,71.914037,62.277271,80.358353,48.563256,85.058871,77.578055,75.064197,59.769311,84.258162,85.037593,91.7672,73.057561,108.767434,118.480119,121.065647,136.189197,33.26334,69.717077,66.461572,62.914037,76.155228,87.498776,89.446668,110.09647,110.522522,115.460688,36.054133,44.084524,81.7526,93.676457,77.988004,76.254619,80.252741,88.253538,97.747035,92.341593,55.949538,66.597994,92.988186,84.937011,105.328721,112.742037,95.10826,96.889893,100.64077,100.608856,33.737866,61.354335,55.929542,75.538001,63.703743,65.588857,85.83967,70.326196,87.317485,73.347179,77.146116,85.583853,100.208293,103.259024,122.42653,104.773499,109.196672,135.185574,137.067257,116.754072,30.266095,73.959355,89.982679,78.458125,93.3107,96.580702,85.22036,124.894774,130.961134,105.313362,1,2,2,2,2,2,2,1
52.846991,35.199046,76.073846,39.838577,72.050217,62.67813,80.872312,49.855215,86.226961,76.4163,76.012775,58.822812,83.739726,83.192374,91.521485,75.265844,107.638755,117.938478,117.992279,133.382663,33.342437,70.113145,66.338729,63.905752,75.287591,88.847722,89.176499,109.69819,109.453881,115.171433,36.728221,43.906357,81.617782,94.245765,76.746933,76.163501,81.132971,88.309082,97.509329,93.211529,56.927597,73.95951,58.79548,58.167327,100.119431,89.282347,117.232347,87.398423,109.603883,135.11224,44.024016,56.129574,58.567607,66.520975,77.888126,75.016574,78.242906,92.371407,94.953988,81.646281,76.755423,86.20827,100.536312,104.034533,122.056181,105.441059,109.781546,135.946521,137.699613,116.386773,32.547381,75.256868,91.773214,81.075685,93.845848,97.485304,87.747676,126.076215,132.18989,105.090678,1,2,2,2,1,1,2,1
53.904757,39.103595,78.455507,41.27708,72.293933,63.299595,83.248631,49.688531,84.31419,78.346176,51.002089,43.027843,76.041476,55.647651,83.737367,91.685891,56.916119,56.840833,69.8249,104.045454,33.149383,70.493793,66.402119,64.012235,76.208616,89.018351,90.7219,110.573156,111.499923,115.90058,35.415859,74.104995,59.217982,101.874526,87.133472,90.14603,85.494823,87.56071,124.058809,93.317236,57.810364,77.38115,58.783533,61.030023,101.048565,90.277733,118.757753,89.162448,110.953246,134.589241,43.589861,56.867327,58.698306,66.354707,77.818533,74.856121,77.195427,92.097652,95.403921,81.697551,74.453644,28.830107,64.71829,51.64248,57.727174,87.820098,65.374143,90.464358,49.105496,96.53143,47.377475,50.681847,74.110953,52.559123,89.560881,79.600314,106.085849,119.052137,127.034679,126.885209,1,1,2,1,1,1,1,2
52.29131,37.88786,77.397122,40.290478,70.991996,63.46325,82.825753,49.653673,83.776999,79.235392,51.082922,43.957665,75.679477,55.815643,84.693611,91.594803,56.403421,55.630611,68.946363,105.00103,59.664758,54.93759,86.713215,72.742874,111.091719,91.651747,119.762841,104.516443,111.857103,125.644649,35.494177,41.704797,81.222695,93.145999,76.277079,75.745102,79.710732,88.825724,96.719276,92.791714,55.489836,65.111419,91.410199,84.747869,103.251503,111.132469,94.220828,96.956654,100.040167,100.709118,34.891584,62.358569,56.953346,76.501588,64.04984,66.022568,86.556428,70.538903,88.738099,72.948829,75.752529,30.013251,61.143475,51.60265,56.820387,86.860795,65.013726,91.628379,50.705886,96.514612,47.579679,49.63735,73.2955,50.486847,89.950629,79.511662,106.066127,119.548434,125.603729,125.882307,1,1,1,2,2,2,1,2
53.878522,37.533706,79.228641,41.928465,70.312881,63.990366,81.582391,49.4256,85.755679,80.036903,75.512563,57.967636,84.370076,83.458753,91.715428,72.514557,107.194097,117.928105,118.986653,133.143138,58.468246,53.237509,85.681784,70.072503,109.24031,89.406469,118.084109,102.180194,110.897118,124.410772,35.939795,43.590995,82.393513,96.263136,77.464047,77.48462,80.533318,88.286436,98.621886,93.367374,59.121578,75.678209,59.670814,61.31294,101.20862,89.088192,117.295116,90.685442,111.655924,135.309862,44.624405,57.612176,59.112703,66.401757,79.19102,75.496038,78.273374,93.213256,95.768138,82.765708,78.074038,86.53753,100.847669,104.743437,123.558098,105.925909,109.886449,136.134974,138.360069,118.331088,47.92078,53.765349,74.698111,53.017173,90.912442,80.428221,106.959411,120.831792,126.968838,126.851146,1,2,1,2,1,1,2,2
50.462577,37.621767,77.33996,39.846717,72.304672,64.018605,82.95244,48.491071,85.741975,77.689398,51.799538,46.439559,78.125765,54.540299,84.815073,91.502371,56.098737,56.726668,69.142424,102.704654,58.446889,54.416679,85.48168,69.501119,110.396066,88.456649,119.326593,103.957201,111.396085,125.548331,35.866915,73.450454,58.051843,100.799366,87.099486,88.99689,84.866031,88.13747,122.910096,93.967544,54.722719,63.605559,89.881517,83.725636,103.736036,111.165163,94.562071,95.852241,98.465707,100.046872,42.962062,56.108297,58.384435,64.885582,77.564369,74.034645,77.599942,91.840064,94.228151,81.037967,77.939078,85.64606,100.689082,103.377553,122.144142,104.753073,108.563859,136.086525,137.152486,116.384551,47.539098,51.06099,74.205241,52.464986,90.276738,80.100418,106.479577,120.414381,126.126482,127.867921,1,1,1,1,2,1,2,2
53.280799,37.062652,79.326236,40.843357,72.867215,63.258517,82.109941,50.816152,85.020625,78.527493,50.987681,45.061179,75.771236,56.701241,84.245056,91.719498,56.130658,55.205707,69.932613,106.410971,59.499545,56.959071,88.58985,71.409415,111.710258,91.739992,120.834718,105.938347,113.428391,127.971567,33.905211,42.714128,81.332294,95.793444,77.716296,75.577742,80.168963,89.711976,98.150664,92.344116,55.746535,67.449604,92.194828,84.873313,105.206406,111.768731,93.875946,96.655894,99.632946,100.419379,45.205919,58.14283,59.827295,66.59973,79.19018,75.667147,78.445593,92.587121,95.204754,82.704606,77.440186,86.265967,99.800008,103.316623,121.884261,104.739891,108.932613,136.222684,136.163747,116.540194,48.57781,50.184916,75.078335,53.709949,89.715229,80.629594,106.432839,119.592422,125.957971,127.240109,1,1,1,2,2,1,2,2
51.614334,39.606874,79.668925,40.925625,71.845722,63.55972,81.501134,49.430901,84.882216,76.821908,75.564768,56.851057,82.690886,84.44688,91.464539,73.535859,107.393622,115.567961,119.494169,135.676927,59.036092,54.715834,86.619197,70.851686,109.675786,89.558368,118.222064,103.996952,111.352538,125.090829,34.916543,73.723648,58.161775,100.847537,85.550865,89.619177,84.031149,86.169825,123.472732,94.408411,57.885724,74.432442,59.945226,59.445961,100.382884,90.170836,116.822078,88.276178,112.078448,134.030142,44.368612,56.58037,59.158592,67.240202,78.736806,75.347586,78.127434,92.229739,95.478169,82.806728,76.407787,84.683775,99.31965,101.516631,120.412435,104.31155,108.384582,134.567826,135.880476,115.823071,50.292983,50.633711,73.767077,52.148963,91.470133,79.54465,106.692734,119.261683,127.009299,127.959674,1,2,1,1,1,1,2,2
52.20464,37.484091,77.499554,40.320261,72.823329,64.543364,81.991531,49.816451,83.660628,79.743328,51.548011,45.509029,75.978873,56.472506,83.787168,90.067464,57.04586,57.156011,68.720299,107.742845,60.046544,54.970266,86.560925,71.349573,110.7091,91.146822,119.341934,104.685686,112.815673,125.848136,35.598996,43.839162,81.76747,96.428505,77.500925,78.737554,79.924362,89.922073,98.740684,92.617448,56.083451,73.960985,59.631427,60.461857,100.793408,91.370554,117.45605,88.673527,109.1618,134.629093,44.212002,56.871032,58.857626,66.435314,78.8911,74.823829,78.568134,92.560447,95.62698,81.954886,78.311499,30.30501,63.117409,52.677401,55.591378,88.430785,65.553996,91.596478,51.079807,97.4836,31.251223,73.720165,90.748457,78.924201,93.027502,96.951811,84.570793,124.124519,131.021073,106.146596,1,1,1,2,1,1,1,1
53.069721,36.637343,77.215656,41.347548,73.167558,63.363538,83.300353,49.65363,85.652743,78.706233,75.59455,58.588602,87.048841,84.562912,90.85224,74.188564,105.634347,118.099367,120.415997,136.175058,33.673843,71.056618,67.072668,65.003412,77.127519,90.131411,91.568879,111.372823,111.174847,116.023206,34.723878,74.220575,57.784497,100.322745,87.802312,89.181529,85.242097,86.567427,123.624008,93.696988,58.654789,75.17391,59.575718,59.570321,100.569761,90.39931,116.659177,87.598901,110.182392,134.106175,43.862081,56.333101,59.384848,65.902577,77.711646,75.165009,77.304161,91.557302,95.070495,81.921026,78.319195,28.468125,63.455152,51.812226,56.591992,86.776887,63.729055,90.998925,51.775333,95.115341,48.603326,50.03966,74.616568,52.204418,88.682886,79.741646,107.787666,118.692606,126.895496,127.202289,1,2,2,1,1,1,1,2
53.542193,35.647401,77.895093,40.057805,71.697188,63.5433,81.641414,47.449908,86.006125,78.406755,75.504853,56.546222,86.267735,83.052862,91.153588,74.025711,106.354123,117.573147,118.739729,134.104711,58.037376,54.775879,86.60236,71.588035,110.08606,90.922169,118.739615,103.30456,111.512727,126.297471,37.255531,42.923532,80.78609,94.856456,76.360577,77.336701,81.64879,88.190428,97.637691,92.129842,58.393918,75.501675,57.169259,60.687141,99.821577,90.57091,116.772368,88.315121,111.485183,134.711048,34.494825,62.312011,56.180932,75.296459,63.868907,66.419947,86.245204,70.595713,87.449486,73.600936,74.992663,28.754586,61.969322,50.900517,57.602728,88.011124,64.007178,92.435755,49.122744,95.707013,32.168686,74.956904,90.225129,79.67562,94.47051,96.74175,85.901668,127.425278,131.713993,105.64851,1,2,1,2,1,2,1,1
53.847079,37.232048,77.582057,42.510258,71.764093,63.282315,83.337338,49.0285,86.081699,77.122905,77.325246,58.024754,85.777638,84.403542,92.89402,73.9544,109.001038,117.6165,121.594482,136.307656,32.313757,68.765078,65.331332,62.950809,74.850135,88.630925,90.188971,110.197163,109.721623,114.006088,34.967458,42.582196,80.047032,94.286631,75.306723,73.832761,78.60458,87.623566,96.99058,92.038432,59.204628,76.535257,61.921024,61.360388,100.822238,91.407653,117.886163,88.89471,112.566247,135.462713,44.750958,57.36594,59.500941,66.370309,77.963999,75.509395,77.642562,92.498513,95.244897,82.497331,77.189861,85.259673,100.21371,103.723377,121.507892,104.650746,108.852661,135.456634,136.825231,116.638436,31.394454,74.538815,89.446105,78.906387,93.668441,95.559101,84.948894,125.90477,130.968122,104.825897,1,2,2,2,1,1,2,1
54.396171,37.230867,77.213089,41.429343,73.189078,63.377458,82.43337,50.08288,84.11824,77.446253,77.186473,58.713151,84.010896,83.726723,91.175275,74.128206,107.605389,117.919164,118.930145,134.344818,58.57166,54.058563,85.403206,69.678697,109.325005,88.492789,118.198419,103.395501,110.462013,125.16019,36.505188,43.139687,81.138313,94.985149,77.673689,77.2484,81.411623,88.363666,97.770275,91.109514,57.005417,73.846436,58.791655,59.675141,99.796382,89.456828,115.405358,87.343752,109.153207,133.308196,32.562743,61.28514,55.472321,74.727158,63.150369,65.617145,86.160174,69.92627,87.502728,73.139656,78.404484,86.858408,100.737654,104.278414,121.539209,104.470908,109.971583,135.680464,137.40922,117.096158,31.426231,74.675678,91.327413,79.545303,94.479849,97.429546,86.37421,125.765358,130.88563,105.020957,1,2,1,2,1,2,2,1
52.049305,36.96575,76.464456,41.810801,72.139397,62.573238,83.134411,49.25997,84.106961,78.042177,51.861735,44.055291,75.43903,55.176707,84.793195,88.17716,55.256254,54.468114,68.413033,105.756207,32.728564,70.16648,66.991663,63.638026,74.95564,89.415537,90.719759,110.048476,110.298682,114.434753,35.637176,43.573586,82.193483,95.164714,79.026464,77.337984,80.578286,88.233812,97.074477,94.173968,58.173874,75.154324,59.212608,60.188952,100.499346,89.264562,117.594515,87.586261,110.053522,134.294562,31.820589,60.039176,52.98374,73.420933,60.647814,63.318797,83.824417,67.676793,85.216298,70.273728,78.074415,86.930293,100.729999,104.702799,122.526646,106.530818,110.051529,135.854648,137.082639,117.025543,31.447884,76.023382,91.67308,80.302377,93.557657,97.862658,85.475809,126.530429,132.903582,106.476517,1,1,2,2,1,2,2,1
53.116819,35.124532,77.573404,40.630561,72.444942,64.294818,82.749041,49.396466,84.062312,78.585888,75.768476,57.864035,85.07658,83.333907,92.239165,74.032135,107.824224,116.734339,119.780136,134.754166,33.087293,70.14555,66.490526,64.371681,75.768143,89.630169,90.178081,109.916581,110.914118,115.664832,37.488064,43.816882,81.445571,93.482018,77.223765,74.946244,80.886556,87.932548,97.312935,92.457607,59.102605,76.732998,60.853639,60.042912,101.634776,90.557196,116.904842,87.760624,111.987151,134.818509,44.226115,56.794324,59.303833,66.380568,77.60226,74.962612,77.379623,92.521938,95.038978,81.840487,76.900138,86.007164,99.849159,102.936809,121.629163,105.411282,107.882426,135.401555,136.648393,116.944715,46.026741,50.879908,74.614109,51.110029,89.240735,79.294416,106.104588,116.350606,125.826109,125.946142,1,2,2,2,1,1,2,2
53.665877,37.642576,77.502888,40.541048,72.504352,64.706265,82.455984,51.515263,85.79771,78.06816,76.017749,57.720802,84.528657,83.232271,92.417295,73.803577,108.259596,117.741065,120.70366,134.752611,57.190458,52.68971,85.273972,68.399741,108.149499,88.585441,117.727352,102.334631,109.630679,123.068294,34.280532,41.506025,80.526564,93.810738,76.202632,74.578058,80.856658,87.265973,97.762367,91.59807,57.362735,75.609492,58.163714,58.986569,100.374333,90.794118,114.992702,87.05118,111.284383,134.242922,34.145425,62.107621,55.635118,75.799693,63.578742,65.646166,85.954038,70.445975,87.575055,73.300704,75.631234,30.231223,62.777014,52.986336,56.541579,87.288465,66.143927,91.365871,49.652663,97.287811,47.776108,49.691701,74.689241,54.059113,89.650453,79.523906,108.064254,120.563917,128.813757,126.179849,1,2,1,2,1,2,1,2
53.737236,37.756744,77.940745,40.326455,71.646079,64.243743,84.625099,51.014643,84.679441,77.509669,77.316079,57.895809,83.108743,84.254732,90.531038,75.177736,107.173844,117.053866,118.655988,134.596554,32.618425,68.965505,65.566251,63.969955,76.439788,88.817117,90.604041,110.464145,109.759412,115.023734,37.306376,44.813655,81.908985,95.227345,77.332519,76.475252,80.3763,90.070124,98.952453,93.537109,57.863456,76.816246,57.32917,58.897023,99.811947,90.926141,116.800903,88.094235,109.987796,134.79944,31.880447,59.258179,53.412043,73.112013,60.731537,63.834242,83.611374,68.305302,85.63266,71.312297,75.828465,83.713534,98.245773,102.274739,119.933921,103.669875,108.31077,134.011957,135.484989,115.274135,47.996282,50.992071,75.313127,53.231369,90.047768,81.555102,108.64968,118.495521,127.972755,127.438456,1,2,2,2,1,2,2,2
54.519334,37.499962,78.925327,39.853667,71.290687,64.247747,82.548659,48.336831,84.387448,77.659242,74.639319,58.1421,84.595647,83.551158,91.23649,75.346925,107.136346,118.106795,120.438935,133.381381,59.172059,56.350761,87.707209,72.593523,111.945438,90.670618,119.669603,105.423744,112.142525,126.509639,34.647678,73.99149,57.060133,99.338636,86.339945,89.752334,84.20275,87.556218,122.734054,92.805954,56.723956,65.497768,91.71486,86.37794,103.971644,111.362852,94.185818,97.694032,101.346694,100.91103,32.870706,60.835595,55.377512,75.473557,63.078783,65.500229,85.241171,69.088227,86.923414,72.190444,75.042458,28.035653,62.254888,51.262885,55.785996,87.939196,65.016481,90.420604,50.866844,98.335585,31.030594,74.336275,90.213795,79.15346,93.265899,96.379491,84.016432,124.874525,130.258216,104.727427,1,2,1,1,2,2,1,1
53.675988,36.749656,77.606735,40.008361,70.974341,60.854031,82.937929,49.057052,82.268609,77.82024,51.035702,44.985394,76.129855,52.639347,83.530267,90.568541,56.124336,56.113946,68.428488,104.180166,58.096581,55.241745,85.647546,71.59443,110.278674,90.301826,119.531164,104.615616,111.263537,125.734243,33.836785,44.669686,81.616659,93.807008,77.977763,74.863437,80.160127,89.174557,97.692371,91.142847,57.039697,74.239226,58.210834,59.183504,98.866938,88.92268,116.259047,87.686702,108.264209,133.613425,44.443389,56.676853,59.285725,66.514992,77.855407,75.34465,77.397139,92.210802,94.85224,82.399262,75.873364,30.345483,60.780738,51.47655,58.108011,88.269653,64.727084,90.543918,49.346857,95.646949,31.000954,75.758731,90.381548,79.800177,93.060635,96.60345,85.015159,125.365354,130.909079,105.11066,1,1,1,2,1,1,1,1
53.243145,37.003939,78.154409,40.355099,72.229262,64.242946,82.662243,48.522956,84.86337,77.371853,51.833797,43.858421,74.989707,56.006245,85.246099,90.982089,57.077704,56.333133,69.034301,105.243772,60.199113,55.522804,87.18361,71.613616,112.148241,90.902754,119.567554,104.675818,112.889985,126.525265,33.515351,72.579198,59.004889,99.789915,86.547817,89.476554,83.616774,86.125987,122.613951,92.706757,56.249842,65.410815,93.042657,84.72369,103.932016,111.267717,94.662397,96.196001,100.763856,101.432421,33.88794,62.41599,56.11505,76.457391,63.119687,66.263131,86.69408,70.447053,88.054588,73.230215,77.981944,86.777797,101.972114,104.720643,122.71923,106.652225,110.024489,136.508968,138.523464,117.642095,31.281339,73.207565,89.276146,80.50009,92.901026,96.394119,85.164468,126.293654,130.551908,104.372901,1,1,1,1,2,2,2,1
54.441467,38.328221,77.74324,41.690956,71.704349,62.036856,82.066861,49.729021,84.547999,78.274295,52.745655,44.040329,77.300226,55.995868,83.201337,89.945961,56.651504,55.213858,70.354941,105.35725,32.758558,70.533923,65.875885,64.098833,75.779158,88.963199,90.491343,110.212223,110.130037,116.037639,35.141002,43.188888,79.992432,94.062914,76.364366,75.935345,79.828072,89.817497,96.361362,92.026502,54.106085,64.909327,91.644599,84.52742,104.927138,111.731703,94.759859,97.353564,99.806574,101.080962,45.159879,58.132998,59.906166,67.043771,79.054657,75.941385,79.440158,93.463476,95.781118,82.476453,75.763411,31.325095,61.44698,51.657687,56.716271,87.369375,65.766399,91.293753,51.798246,97.424102,47.764107,50.930781,75.112794,52.914227,90.507705,79.663953,105.771238,117.950255,127.34478,126.133567,1,1,2,2,2,1,1,2
53.190573,36.610769,78.65692,39.392874,71.167492,63.72484,82.764886,50.920359,85.684211,78.525762,77.865966,59.906279,84.669823,83.599511,92.759524,76.042713,107.776889,116.608119,120.339488,134.798825,31.235901,69.967953,65.328222,64.334669,75.298678,87.485431,90.310807,109.18621,109.721696,113.883778,35.740067,73.622536,59.988708,100.426942,88.736246,91.963499,84.853661,86.810731,122.70121,93.248192,57.971345,73.738925,57.688414,58.863544,98.985466,88.983861,116.107493,86.986166,109.646552,132.789562,43.104961,56.514272,58.740902,65.94383,77.699701,74.099134,77.411957,92.278531,94.635801,81.500257,76.161388,29.425662,64.002798,52.587023,57.101354,87.368108,63.933478,91.176973,48.290707,95.073701,48.904281,50.708922,74.264641,51.575322,89.509304,79.612107,107.883677,118.0221,125.882545,127.204358,1,2,2,1,1,1,1,2
