@relation 100dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute dim61 numeric
@attribute dim62 numeric
@attribute dim63 numeric
@attribute dim64 numeric
@attribute dim65 numeric
@attribute dim66 numeric
@attribute dim67 numeric
@attribute dim68 numeric
@attribute dim69 numeric
@attribute dim70 numeric
@attribute dim71 numeric
@attribute dim72 numeric
@attribute dim73 numeric
@attribute dim74 numeric
@attribute dim75 numeric
@attribute dim76 numeric
@attribute dim77 numeric
@attribute dim78 numeric
@attribute dim79 numeric
@attribute dim80 numeric
@attribute dim81 numeric
@attribute dim82 numeric
@attribute dim83 numeric
@attribute dim84 numeric
@attribute dim85 numeric
@attribute dim86 numeric
@attribute dim87 numeric
@attribute dim88 numeric
@attribute dim89 numeric
@attribute dim90 numeric
@attribute dim91 numeric
@attribute dim92 numeric
@attribute dim93 numeric
@attribute dim94 numeric
@attribute dim95 numeric
@attribute dim96 numeric
@attribute dim97 numeric
@attribute dim98 numeric
@attribute dim99 numeric
@attribute dim100 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}
@attribute class7 {1,2}
@attribute class8 {1,2}
@attribute class9 {1,2}
@attribute class10 {1,2}

@data
71.954705,95.829288,114.04998,110.667784,132.783223,119.973954,138.008613,134.708607,134.940742,150.44488,52.96123,62.640139,67.050139,66.601539,69.237568,71.057694,73.932943,75.195849,69.964084,76.058537,30.186055,52.81527,65.812089,73.36266,63.780782,72.424592,72.276764,77.463436,86.311706,87.698553,36.359766,25.959181,46.782295,85.457621,51.442364,39.327301,62.810802,86.604286,80.451381,72.374842,53.176696,55.120985,86.59314,106.245554,110.948708,86.689284,96.949496,120.348403,118.223545,120.457326,46.477731,82.245501,78.173074,76.619254,102.833411,83.670871,80.255932,83.455436,102.666304,73.99308,38.45029,58.25722,76.435663,93.919338,101.89751,91.166402,105.801439,88.662085,90.882301,110.960108,75.166467,79.814588,75.859964,67.217112,109.435362,102.338822,87.307813,105.827154,113.883987,91.268848,64.721204,93.646733,116.72547,121.429606,120.926546,111.405411,129.527526,123.717445,120.737416,122.219254,20.243957,43.603011,58.730444,64.180871,76.433323,71.277877,73.854507,69.565165,88.128597,74.597682,1,2,2,1,2,1,1,2,1,1
70.133647,94.727088,112.441876,108.362411,131.072115,118.846537,137.652432,133.933161,133.484757,149.014645,51.725214,61.363453,65.784764,64.958389,67.733587,69.545829,72.727985,73.586354,68.407712,74.494307,39.104867,45.55845,71.333159,60.378939,75.306267,71.768167,77.244376,79.915577,85.545186,81.773086,74.380398,62.63158,81.74826,80.435688,98.497387,88.590273,107.65702,108.723557,122.02084,100.527018,39.335866,30.465571,60.362299,30.870264,77.852737,66.902282,43.635125,61.604194,92.104587,63.361833,44.538461,80.935867,78.238647,77.582705,102.422929,83.013746,80.483304,84.011055,103.048692,75.675774,37.710186,58.044742,77.451251,94.325531,102.826919,91.696727,106.133791,88.512484,91.108948,110.489614,51.74917,45.759084,68.501102,60.844211,58.412699,98.316572,64.811701,92.7359,116.952865,101.484918,49.013456,62.826372,60.00933,66.806726,62.936955,70.327016,70.802502,74.183189,69.085425,69.413026,32.394988,67.651666,85.717848,93.408462,78.006111,81.883295,83.902685,86.066366,117.586726,120.960188,1,2,1,2,1,1,1,1,2,2
70.441163,94.173023,112.53149,108.186279,130.690622,117.429234,137.131479,133.873386,133.451921,148.129484,35.446651,47.231162,52.031024,59.038797,64.390522,62.388842,58.858565,70.91198,66.97845,73.622689,32.079136,53.528878,66.80636,74.870614,65.052362,73.887986,72.987904,78.372806,87.821547,88.70251,74.998335,60.206196,82.719558,79.931664,99.610199,86.87519,106.761015,108.562022,121.280883,100.60473,53.304619,57.44865,86.816249,108.25878,111.189884,86.824296,98.963039,120.711655,118.960155,121.96954,51.801041,24.126794,72.035754,29.678139,34.564674,75.479522,44.893767,77.694469,79.59212,86.7663,41.033894,76.720054,54.725996,68.964665,78.045011,88.727081,86.082877,81.307687,87.965683,82.725954,50.406706,44.661998,68.198299,61.278193,56.376258,97.928847,65.216326,93.043337,116.53609,102.495818,62.473198,90.716686,112.833776,119.209707,117.574869,111.392112,127.211983,121.122518,117.801714,119.876095,21.135169,44.084706,59.46561,64.946649,76.959224,72.315566,74.438162,69.927908,88.613205,75.208032,1,1,2,2,2,2,2,1,1,1
68.870288,93.742747,110.578828,107.346356,129.274117,116.067495,136.221736,131.452859,131.48736,146.98247,51.928717,61.243919,65.818834,65.402386,67.77272,69.981718,73.154039,74.19245,68.796877,74.92988,39.068335,44.946979,71.202902,61.163364,75.033234,71.032386,77.253939,79.224346,86.315602,82.369872,36.081353,24.273089,48.350088,85.520907,50.685593,39.465285,64.005364,85.197445,79.607677,71.754507,38.314987,28.806546,59.689717,31.967883,79.063121,66.404488,44.394247,61.584408,93.604539,62.387816,50.084453,22.654748,73.5046,32.896035,36.414224,76.902317,45.487063,78.140237,78.523389,85.069184,38.385774,59.845347,79.230436,96.596193,104.330308,93.457771,109.044684,91.534486,93.799178,112.875745,76.624906,80.606212,76.600124,68.887039,107.881351,104.344668,89.197628,104.916857,112.450359,90.067153,46.935837,60.548468,57.703683,64.602571,60.840267,68.258099,68.774444,71.691299,66.871129,67.246481,34.802672,68.154223,87.590051,95.264736,80.112508,83.325499,86.998457,88.66039,119.957572,124.559908,1,2,1,1,1,2,1,2,2,2
70.320466,93.848071,112.607902,109.121212,130.440842,117.168208,137.026973,132.350859,134.139701,148.485447,37.1163,49.368467,53.912263,61.313023,65.796149,63.853994,60.664296,72.77314,68.762515,76.181369,30.956339,53.400886,66.606611,74.022417,64.441128,73.221584,73.08823,78.117053,87.581467,87.524223,37.289142,25.813028,48.576436,86.146894,51.313452,39.098644,64.601744,86.534573,80.488562,72.732615,53.758669,54.432093,86.89439,105.860376,111.334618,88.020644,97.840054,119.757472,119.140891,120.727084,44.096727,80.995334,77.573996,75.989605,103.309236,84.876311,79.486779,86.46894,104.293483,76.634599,41.525277,77.110063,55.218014,70.42425,78.369994,87.756187,87.095146,82.492615,87.519259,85.346785,50.231389,48.026473,69.08105,61.205086,59.707201,100.764447,64.741372,96.360157,117.80159,102.027848,46.795921,60.397575,57.556506,63.914335,60.600272,67.862144,68.54921,71.620547,66.815867,67.104247,34.568692,68.267615,86.527625,94.297385,78.48962,83.291405,86.50893,88.707725,118.921977,122.845312,1,1,2,1,2,1,2,1,2,2
70.56949,94.352448,111.780212,108.941624,130.40104,117.705251,137.744073,132.450683,133.141852,149.507842,37.217913,48.828664,53.575665,61.446656,66.18358,63.997946,60.518638,73.573463,68.613757,75.66756,30.969201,54.025267,66.65456,74.275186,65.244596,73.88202,73.730253,78.736202,87.512957,88.521404,37.386354,23.937549,48.291457,85.236616,51.587459,40.117969,63.321081,85.257118,80.00252,72.631313,38.779777,29.455987,60.778661,32.097933,77.231011,65.855695,41.931933,61.351426,91.645387,64.273145,48.928275,22.506772,70.770309,30.056716,34.712253,74.843808,44.673208,78.127025,78.673454,85.546428,43.250748,77.568937,56.120881,70.48188,78.467197,89.505176,87.04754,81.537115,91.13885,83.50358,51.011841,47.764082,68.21772,59.272299,57.027196,97.967472,64.002347,93.406912,115.878699,102.010606,61.418487,91.034353,113.914559,120.815367,116.995849,108.877799,128.383366,121.754769,118.482609,119.815423,22.306018,44.94455,60.71357,66.006278,77.650436,72.757802,75.512454,72.327766,89.130448,76.337131,1,1,2,1,1,2,2,1,1,1
70.583527,94.566516,112.405424,109.161915,130.673147,118.647367,137.665845,132.794993,133.884876,148.665562,36.637997,48.595561,52.948511,60.688091,65.299725,63.391979,60.436438,72.916631,67.983967,74.846717,40.031609,45.751246,71.853512,62.193701,75.309747,72.958151,78.562662,80.691258,86.426404,82.43038,38.299716,24.668543,49.906238,84.733264,50.729518,41.133145,64.224294,86.352037,80.271288,74.259227,53.847451,55.313651,86.144207,106.724114,111.206181,87.576131,96.811423,120.353797,118.800071,119.944761,46.339627,82.156183,78.699734,75.625157,103.200495,83.844253,80.133421,87.189631,103.807239,76.419717,38.349503,58.759922,77.638671,94.025216,103.419655,92.58002,107.096299,88.933539,91.828988,111.577669,53.08328,47.059852,68.980966,60.53297,57.136796,99.281997,63.710216,92.882983,116.470629,102.109089,48.286058,62.194042,59.07241,65.925574,62.033039,69.506395,70.124042,73.31844,68.473997,68.76197,33.294905,70.18563,87.047594,92.65977,78.384028,82.870204,85.669553,87.052798,120.355632,122.8276,1,1,1,1,2,1,1,1,2,2
69.448347,94.323472,111.952704,108.590484,130.391944,117.436118,136.892917,132.424267,132.861897,147.687537,52.119463,61.373217,66.122919,65.726685,68.285724,70.020905,73.364856,74.369953,69.280589,74.832907,40.461223,46.123565,73.100963,61.078743,74.547194,72.570842,78.488168,80.797898,85.989368,82.415489,72.419969,59.133903,81.559118,79.643492,99.310577,85.070396,104.533451,109.043176,119.515831,99.230781,51.082426,54.252243,85.042722,104.78367,109.36171,86.123753,96.733458,118.253427,117.185448,118.173835,45.327055,80.78104,76.672582,76.519848,102.645636,81.333635,80.115312,86.298005,101.350023,75.71536,41.463844,77.14061,55.706329,70.830137,80.378988,89.579737,87.425547,82.499181,88.753108,84.521975,51.937937,48.679334,68.808148,62.966064,58.081896,98.757463,65.878107,93.953999,118.004672,100.684318,62.983369,91.608707,115.828509,119.838812,119.710569,111.20296,128.512952,123.308509,119.358393,121.288545,33.925939,69.348916,87.913923,93.655747,79.03583,82.64969,86.988877,87.867721,119.047873,122.822137,1,2,1,2,2,1,2,1,1,2
69.325405,93.972964,111.552711,108.108405,130.748753,116.972352,137.288057,132.520252,133.444873,147.982999,51.093935,60.999875,65.034018,64.784303,67.489247,69.311433,72.009594,73.155751,68.283115,73.924138,39.4044,44.285255,70.269943,60.494943,74.732437,70.89685,77.096567,78.853407,85.70846,81.290132,35.281834,25.45409,48.932261,86.18651,51.891256,39.593786,65.406388,86.692702,80.273326,75.26534,39.154052,30.441565,59.014696,29.537316,77.261586,66.570378,42.264872,62.610295,92.714913,63.56457,50.846371,22.587484,72.152001,30.441405,34.15112,76.747522,44.976699,78.519232,79.472466,85.165457,42.247861,76.592488,55.260333,68.473501,76.987236,87.260835,85.977523,82.531655,88.227402,83.31014,74.919144,79.771513,75.552477,70.407776,108.50873,103.111831,88.480907,106.033817,114.308736,91.086981,48.940299,62.743712,59.582066,66.508958,62.669321,70.247094,70.612063,73.82426,69.095592,69.524983,32.914721,68.798038,85.321426,93.896441,78.474607,81.617582,84.401094,86.725982,118.040936,121.99507,1,2,1,1,1,2,2,2,2,2
69.057501,92.448267,111.096135,107.296769,129.76517,117.306879,135.525825,133.015956,132.048759,147.237241,50.580891,59.951861,64.508773,63.929922,66.419256,68.42668,71.459797,72.553835,67.613741,73.636188,31.946417,54.800631,67.429701,74.914255,66.247871,73.94387,73.886321,79.546176,88.797418,89.244763,34.970354,25.894321,46.968383,86.419849,51.561182,38.737543,65.257051,85.988201,80.423894,74.10316,38.196992,29.99026,62.152516,32.01933,77.801112,65.69729,43.009961,61.776537,91.012625,63.773536,44.764541,83.250331,78.827222,75.665646,104.938479,83.806314,78.974376,85.24556,103.633181,77.298554,38.178523,59.580479,78.093894,93.828396,102.84506,92.75257,107.291816,89.204635,91.523598,111.879404,75.781908,78.744856,74.398214,69.420134,110.453609,99.462042,87.950263,104.872219,112.670781,88.319713,49.223543,62.832315,59.893499,66.772952,62.959415,69.981987,70.913376,74.357249,69.007576,69.522434,32.239671,67.825423,85.149074,92.962518,78.736798,81.825087,83.450576,87.047707,119.037163,121.817131,1,2,2,1,1,1,1,2,2,2
69.30587,93.092532,111.260024,107.152816,129.401601,116.03808,135.889899,132.456436,132.74983,147.406529,37.12059,49.804019,53.89013,61.918877,66.482283,64.707702,61.375988,73.498783,68.934885,75.375697,33.082199,55.340649,69.093832,76.507585,67.487316,75.749304,76.043239,80.736193,89.908885,90.672118,36.598921,25.63734,46.539192,88.15551,49.67832,38.412031,64.570724,84.902003,80.608291,73.908921,52.419299,55.839147,86.282983,108.10476,111.996864,88.824254,98.271004,120.719292,119.782299,121.738827,46.497283,82.874055,79.239383,74.946877,102.53082,82.206926,81.523473,84.89631,104.62575,78.020569,42.1818,77.013315,55.186229,69.139235,79.323136,88.463534,85.613683,81.961812,88.369483,83.114707,74.766239,78.913355,75.153649,67.977531,109.837399,101.25653,85.790491,103.738218,111.906374,88.929527,48.939011,62.696245,59.629965,66.316076,62.646185,70.149365,70.717597,73.97988,68.983169,69.579466,22.414427,45.783621,61.296194,66.937771,78.590987,73.121091,76.943469,71.76858,90.462526,76.942271,1,1,2,1,2,1,2,2,2,1
70.703658,93.87864,111.797026,108.142367,129.758911,117.990204,137.735297,131.951812,132.96301,148.354918,37.144253,49.67837,54.278411,61.743125,66.546678,63.829343,61.046887,73.262066,69.179749,75.885793,38.599484,44.248563,70.311232,61.62512,75.032632,72.022704,77.376919,78.7808,85.20436,81.602703,35.987093,23.877764,47.627944,86.098459,50.992763,39.781224,62.287302,86.015561,77.948517,73.68752,37.832522,28.965295,60.818758,31.2008,77.163957,65.973579,41.874649,62.335571,92.213602,64.706045,44.618333,82.076828,77.960804,76.736362,103.994438,84.16333,80.135172,84.773817,103.515148,76.490384,39.863194,61.094576,78.685119,95.657174,104.929609,94.680774,108.391482,90.75377,93.317736,112.360467,50.703851,46.239122,68.133631,60.822743,57.571446,98.513868,63.915994,94.334684,115.940003,102.590079,63.48451,91.990484,114.550949,120.109464,118.412358,111.263444,128.597918,122.695541,118.70393,121.513561,32.613506,68.696698,85.883583,93.280801,78.930394,82.107143,85.675156,87.430114,118.660831,123.295889,1,1,1,1,1,1,1,1,1,2
69.385322,92.684819,110.44325,108.425979,129.586947,115.527991,135.788866,132.433858,132.557367,147.00393,37.430007,49.515039,53.922087,61.323809,66.039882,64.419403,60.922943,72.560053,68.534907,75.556128,31.728004,53.218459,66.816383,75.0268,65.342887,73.450341,73.524991,78.495112,87.583092,88.763075,37.02166,27.460377,46.772901,88.282538,52.284808,39.010502,63.635174,85.934264,79.855826,71.654507,41.799627,30.158163,62.444483,31.89133,77.776254,68.872164,43.698479,61.728057,93.575992,64.746772,44.416742,81.169644,77.666699,76.119221,101.711664,82.845431,79.440219,82.317549,103.040946,73.972509,41.191716,76.423909,54.538327,67.576941,78.763053,86.201786,85.35904,82.093284,87.334978,83.309809,76.301525,79.305324,76.100676,70.133285,107.188478,103.620128,88.615145,105.44896,110.932996,90.838209,51.190098,64.797069,61.614954,68.414115,64.784754,72.445669,72.67682,75.761016,71.296455,71.483717,22.849802,46.775629,61.724741,67.620765,78.696801,73.866538,76.445179,72.415595,90.474282,77.915876,1,1,2,1,1,1,2,2,2,1
69.929601,93.722064,111.578029,109.34934,130.664022,117.167667,137.084333,132.17719,132.462586,148.344048,52.578816,61.681911,66.337988,65.607203,68.499439,70.211697,73.313908,74.229304,69.386552,75.32852,38.348577,44.13774,70.046469,59.067965,73.986595,71.494654,76.547983,78.621216,84.843932,80.546092,75.216859,60.926559,80.926284,79.839219,99.379103,87.2958,107.284099,108.494263,121.698735,101.488943,52.123433,55.414029,85.562964,106.575264,110.494845,87.231606,97.020291,121.051217,116.408346,119.713604,49.311888,23.199056,70.841546,31.309648,36.539838,76.280268,45.251692,75.54407,79.178076,85.665204,43.173734,78.309119,56.261528,70.329394,78.61721,89.65547,86.42102,82.643203,88.583819,82.916448,74.111221,79.777305,73.852448,67.563165,108.098122,102.186456,87.33332,104.413937,112.073509,88.771865,64.099119,91.328546,116.066224,120.349324,119.623177,111.562872,127.723314,123.317779,120.578757,121.664427,35.366237,69.679197,87.028441,95.432328,79.691161,84.250242,86.935966,88.353421,119.305846,122.898759,1,2,1,2,2,2,2,2,1,2
69.775898,93.727964,111.215309,107.716409,130.456873,116.424345,137.82138,132.346259,132.891195,147.606039,51.382988,60.843584,65.246767,64.952599,67.463882,69.563719,72.273954,73.253622,68.372922,74.289772,31.403453,53.86827,67.185891,75.138764,65.760256,73.490325,73.902203,78.409238,87.619893,88.592657,73.077442,59.871599,80.646511,78.13775,98.62972,85.895393,107.414833,106.816158,121.801943,100.566375,37.631735,29.266489,60.285798,32.035443,78.261795,65.767294,42.576297,62.086266,91.755814,63.766509,43.885881,81.140098,76.099736,77.157203,103.756794,82.118429,79.804485,83.519692,103.074159,75.092309,38.532371,59.984593,77.598379,94.67005,104.473755,92.630044,107.055315,89.362546,92.159864,111.343893,73.985256,79.922852,76.356938,70.87857,108.876689,101.914728,86.946639,104.564864,113.502603,90.513493,49.258223,63.324314,60.292239,67.29952,63.267696,70.676713,71.36424,74.455331,69.687203,69.931279,33.392548,69.760069,85.17027,94.099032,78.416081,81.66584,85.13819,87.995635,117.673504,122.822811,1,2,2,2,1,1,1,2,2,2
70.178291,93.22879,111.473775,108.86128,129.402949,116.867917,136.125618,132.233473,133.382443,147.906063,51.833496,61.370472,65.732738,65.474718,67.934705,69.744895,72.788697,73.689691,68.644323,74.631694,38.914957,45.337073,71.088029,62.351302,75.664702,71.592547,78.194642,79.380274,85.857464,81.800577,36.824854,24.662551,50.360091,86.158218,49.574682,40.405329,64.316048,85.388194,79.201852,73.906135,40.049987,30.472358,61.997463,29.607688,79.567367,65.987106,42.970009,62.433595,91.697297,63.435373,44.647984,81.780468,78.311357,76.294879,103.266747,82.434343,78.986272,84.972959,102.420582,73.717416,38.582175,60.11759,78.873434,94.794699,103.914389,93.40684,107.460163,89.019236,92.098281,111.650705,50.81682,45.513852,68.147822,60.318412,57.16226,97.848843,65.470139,93.926386,115.309181,101.779306,63.453445,90.703206,114.538936,120.454438,119.064476,110.305674,127.167396,122.289086,119.607218,120.470584,33.402774,66.762254,85.952787,94.649259,79.301009,81.345228,85.298446,87.022462,118.455391,121.875925,1,2,1,1,1,1,1,1,1,2
70.388655,94.000984,112.352471,109.05098,130.298063,118.027728,137.569007,133.5202,133.20603,148.322844,50.708454,60.097087,64.723836,63.980211,66.696981,68.681964,71.570363,72.527746,67.692984,73.499788,32.27624,54.619242,67.799144,75.418259,66.318014,74.207648,74.121076,79.495241,89.482169,89.705506,73.298607,58.919201,83.482856,80.047489,99.786972,85.93218,107.536918,109.012212,121.996964,100.26852,39.46087,30.187529,61.338031,31.067424,77.25258,66.847881,45.487357,62.057995,93.512646,66.309204,49.024767,22.71586,73.523515,29.571934,34.516574,76.107584,43.84519,78.315655,78.696917,86.987968,39.14169,59.693637,77.995888,94.82186,103.678241,92.620309,107.12719,90.650252,92.886363,112.742609,49.819289,47.452331,67.556188,61.821491,57.632499,97.119826,65.887383,94.171437,115.083405,100.047114,51.027986,64.80149,61.58521,68.629611,64.813171,72.234748,72.69193,75.955822,71.045023,71.473532,21.708886,45.239229,60.197423,65.876816,77.262556,72.732816,75.240375,71.264774,87.844888,75.944378,1,2,2,2,1,2,1,1,2,1
69.149596,92.489711,110.742903,106.560433,129.565215,116.248513,135.699077,131.513383,131.919109,147.120899,52.474042,61.731425,66.144964,65.901941,68.356531,70.295256,73.238956,74.242913,69.35136,75.239536,32.260438,54.323261,68.016808,75.797729,66.050155,74.79194,73.391052,79.277135,88.337743,89.273354,74.691794,60.515261,83.155654,80.112809,99.305871,87.019023,106.57925,108.376526,123.443808,99.221453,53.854508,56.204924,87.258201,106.916329,111.927228,89.33701,98.812219,120.431983,119.227297,122.07149,49.428873,23.963523,71.215967,29.530272,35.79283,75.646515,45.896462,76.926157,79.914512,85.018039,40.91731,61.256758,80.062543,96.808041,105.447884,94.342027,110.426637,91.620212,93.967687,113.184024,75.846451,79.0139,75.918052,68.786897,109.56685,102.70018,88.253397,104.766955,112.20419,90.208371,52.572198,66.068861,63.195865,70.089741,66.32434,73.521485,74.634097,77.447974,72.439084,72.904068,22.757515,45.112263,61.500037,66.301484,78.429861,73.023893,74.315103,71.254064,88.814474,76.503629,1,2,2,2,2,2,1,2,2,1
70.911976,94.897762,112.201766,109.47165,131.206952,117.701479,136.411179,133.921077,133.645332,149.499675,38.358296,50.997007,54.890238,62.49626,68.093595,66.030575,62.552338,74.489176,70.129474,76.715057,39.345125,45.282224,70.9858,60.199064,74.495686,70.873228,77.931714,79.766796,85.842719,81.390518,72.300879,59.343223,81.232788,78.95696,98.263801,86.903872,106.065651,106.049396,120.484963,99.146055,38.760047,30.490376,60.430983,30.926159,77.241006,67.479716,41.739704,63.50004,91.456522,63.450137,43.260286,80.128632,76.410506,75.829984,103.045728,83.981834,80.657399,86.076528,100.869041,75.630556,42.436155,74.461188,55.107979,70.481125,76.334469,88.137494,85.179984,82.821102,89.289967,82.985274,75.296978,78.309129,76.899052,68.543962,108.161274,101.070982,87.674685,105.606031,112.849922,91.084928,48.158483,61.762066,58.920913,65.790206,61.806215,69.256706,69.683501,73.391129,68.368079,68.742659,21.033046,43.691744,60.611619,66.055568,76.307026,72.471708,74.18496,70.789524,88.115088,75.19318,1,1,1,2,1,1,2,2,2,1
71.399687,94.21719,112.907868,109.773063,131.72111,119.257419,137.990799,133.468114,134.270135,149.379074,50.994974,60.412319,64.980093,64.333728,67.037361,68.978872,71.844087,72.821186,67.989334,73.632321,38.937286,45.512111,71.148466,61.423507,74.677941,71.968008,78.269092,80.333433,86.893162,82.746831,35.455913,23.773052,47.500185,85.553808,50.19305,39.134517,63.114802,85.5735,79.374343,73.031689,53.111237,53.868654,85.235862,105.727979,110.418238,87.057829,96.074485,118.42542,117.123389,119.006272,51.902466,23.022521,73.271619,30.309818,33.11872,76.503454,44.476671,77.682601,79.829349,85.294866,38.694753,59.186453,77.061041,93.729964,103.149182,91.25879,106.443273,88.999048,92.174576,111.687258,75.003669,79.509521,74.576559,69.080786,106.685722,102.37151,88.443846,104.831363,112.429219,91.773198,63.462932,92.33255,115.099708,120.640097,119.45082,111.175901,129.325041,122.929931,120.356902,121.537348,21.905716,45.380794,60.737782,66.136753,77.462786,73.590738,75.366953,71.088602,89.285654,77.201731,1,2,1,1,2,2,1,2,1,1
