@relation 20dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}

@data
72.01287,77.787406,89.837957,120.300754,105.783209,98.538132,113.935773,139.199362,126.284237,148.431608,79.023805,104.165357,93.647809,104.874501,102.325419,128.714572,133.272959,122.665289,117.272497,128.000127,1,1
74.403798,78.529289,91.31633,120.915029,107.220642,101.687003,115.935965,140.57814,127.272502,151.709432,79.378585,103.017712,94.048939,104.057761,101.055452,129.783806,133.597391,123.035467,117.884757,127.362286,1,1
75.32879,79.105107,91.11534,121.6313,106.327784,100.000705,116.249073,143.126707,128.870735,151.484929,54.508302,75.495608,68.596763,89.051928,97.04469,113.481987,121.56578,121.511588,122.291828,111.499533,1,2
74.92959,78.65151,90.177038,120.104588,105.297758,97.227778,115.322212,141.208664,127.048367,151.607867,53.874328,72.945739,66.955396,87.578504,95.681972,111.250516,119.595765,119.911893,120.61745,109.273189,1,2
73.460163,78.479139,90.540861,121.087785,105.958946,98.459234,116.745563,141.579095,127.845886,149.398697,53.651527,74.073953,66.169144,85.885051,95.066265,112.070233,120.249611,118.578616,120.584914,109.598524,1,2
74.935659,80.459264,91.438034,119.466849,106.649767,98.833772,115.560562,141.762722,128.309659,149.881475,54.004748,73.66388,67.528093,88.500695,95.764074,112.715905,120.091741,119.53593,121.094968,110.539758,1,2
74.118941,78.429625,90.690107,120.888278,105.351757,98.716365,114.496925,141.085155,129.533533,150.81641,54.048918,74.357667,67.872756,88.366943,96.28194,111.832236,118.947538,120.293046,121.438091,110.042423,1,2
74.963209,79.537073,91.54018,121.212668,106.157231,98.599589,115.513237,142.14703,127.739716,150.519532,79.186024,103.594458,93.188744,105.334211,102.166614,129.45546,133.217611,122.815996,117.638231,127.763258,1,1
74.00751,79.74627,91.347798,119.303915,106.388897,99.142241,114.364819,142.202882,128.507764,151.01157,80.644736,102.797212,93.512508,104.228183,101.872642,130.580419,134.177688,122.280059,116.854992,128.684269,1,1
75.526,80.495341,90.69645,120.10358,106.651589,99.526785,115.375313,141.596782,127.647563,151.531702,54.094333,74.002215,68.652053,88.065207,96.403242,113.19812,119.872503,120.831793,121.703592,110.660728,1,2
74.345095,80.465383,91.986078,120.363571,106.257576,97.083121,114.696175,140.868234,126.732677,150.77021,78.18937,103.837957,93.915183,103.800376,102.118078,128.790959,134.476655,122.645628,117.447488,127.007093,1,1
73.151872,77.801572,90.112888,120.067937,106.837566,98.480944,114.225531,141.687895,127.784481,151.118144,52.968412,73.818561,67.673822,86.998214,94.15693,111.541775,120.012442,119.469558,120.868221,109.042477,1,2
73.07884,77.142891,89.872158,120.126522,106.710428,98.449322,114.266684,139.185913,127.872583,149.861911,78.246774,102.774008,93.298137,103.088114,100.531395,128.024163,132.881799,122.766203,116.897442,125.972906,1,1
74.26606,78.922424,92.346087,120.567766,107.285062,100.007011,115.386246,141.045967,128.736043,152.29864,77.908002,102.168022,92.774736,103.49841,101.25309,127.819774,132.260093,122.126641,116.434642,126.963007,1,1
74.230472,76.976736,90.878721,120.104601,105.7059,98.794841,114.812282,142.301428,126.738538,149.944042,79.06241,103.340484,93.713235,103.856499,101.689568,128.13109,133.095569,123.50916,117.281724,127.169352,1,1
73.022708,79.871122,90.810982,120.315041,105.812054,99.880453,115.805426,141.872531,128.376174,150.264793,53.349839,73.582225,67.146762,88.557428,95.566653,112.183114,120.224019,119.496331,119.902356,109.719188,1,2
74.420969,79.61526,91.167445,122.305665,107.788179,101.452778,115.656112,141.756558,128.386052,151.065012,53.818101,73.929319,67.015882,87.327032,95.171106,112.47027,120.396967,120.580071,121.093705,109.340801,1,2
74.53282,78.973106,91.235376,120.957361,107.568789,99.70604,115.269372,141.375983,127.871168,150.737484,79.403347,104.186878,94.115303,105.459321,102.039623,130.264622,133.804054,123.088781,119.100914,128.90707,1,1
75.382103,79.927084,91.669218,121.861044,108.600515,99.29897,116.153859,142.436069,128.791614,152.645118,54.749693,74.498563,68.343297,88.569315,96.963095,114.270583,120.626537,121.279349,122.069679,109.987829,1,2
73.185274,77.554954,90.069653,119.524205,105.666873,96.911328,114.796467,140.897792,127.058456,149.58091,80.379782,104.751181,93.873368,105.37181,102.210779,130.266517,134.635285,122.888066,118.768178,128.737114,1,1
73.873011,78.909398,91.461377,120.561398,106.931661,98.135157,117.56085,142.790087,128.192403,150.117019,53.548115,72.993311,66.635387,86.546279,94.514094,112.612791,119.488224,119.544643,120.199781,109.590968,1,2
74.287351,79.669322,91.702194,121.865785,107.987641,100.077982,114.557186,141.807799,128.381579,150.866728,78.499039,103.266714,93.230664,104.23998,101.759216,128.312435,133.059806,121.782738,116.642187,127.644258,1,1
75.346469,79.965878,92.174452,121.132113,106.444082,99.756701,114.174367,142.695245,126.947181,151.086907,76.188576,102.078914,91.486517,102.603157,100.29209,128.07577,131.874721,121.19836,115.997582,125.981642,1,1
74.919502,78.589756,90.167003,121.658235,106.160401,98.298833,116.20766,141.068761,128.451777,151.217416,53.994932,74.37181,68.208148,88.002942,95.089095,111.709067,120.584403,119.60937,120.664903,109.38279,1,2
74.105728,79.599229,89.769106,121.288056,106.650216,98.417513,115.690277,141.156824,126.191995,150.202897,53.202917,73.627377,67.914358,87.55937,95.858235,112.821718,120.374996,119.861718,121.439513,109.681891,1,2
75.498854,79.423843,91.03572,121.410708,106.669429,99.495482,116.156122,141.624288,127.381887,151.277838,79.286249,103.480763,92.984785,105.301529,102.251178,129.763839,132.504866,122.936089,116.172815,127.932101,1,1
74.174506,79.147293,90.797342,120.783377,106.32542,97.881863,114.341617,141.420129,127.084471,150.529622,77.910292,102.139818,92.867373,103.941055,101.12221,128.764691,131.981549,122.462618,116.828292,127.343489,1,1
74.315888,79.105192,91.575137,120.922376,106.286526,97.351189,114.287433,140.454092,128.744963,151.172832,53.78655,74.496856,67.925609,87.381075,94.449158,112.54423,119.288748,119.35838,120.80305,109.840573,1,2
73.844848,77.663345,91.53236,120.716104,106.565514,99.401411,116.45672,142.549736,128.370534,152.547989,53.373006,73.443008,68.116533,87.678806,96.214996,112.504632,120.207146,120.119373,121.074154,111.068919,1,2
72.292148,78.034751,89.791313,120.388393,105.508218,97.640236,114.213086,141.048879,126.277896,150.329245,55.052109,75.053711,68.199566,89.448566,96.960989,114.381334,121.076463,120.386712,123.159205,111.553234,1,2
75.136184,78.977509,90.773643,122.111396,106.972208,99.033462,114.97933,141.394427,126.761895,150.02683,53.901967,73.350118,66.672066,88.080585,95.342105,110.863182,119.710641,119.310218,121.149562,110.09758,1,2
72.997648,79.538506,90.27834,121.587329,106.715454,98.812167,115.12802,141.477715,128.811979,150.884083,55.725828,75.381126,69.189762,89.030895,97.727598,113.386657,120.787359,121.918588,122.999871,110.725431,1,2
73.774984,79.311914,90.78413,121.31468,106.754016,99.673728,115.786621,142.036614,129.671018,151.662137,77.241059,99.989824,90.011287,101.677104,98.297172,126.839478,128.942434,121.054316,114.632193,124.491412,1,1
74.070117,80.732665,92.194269,121.934545,107.95797,99.154326,116.909913,142.078988,128.548521,152.269206,54.365928,75.67211,68.800354,89.692599,96.694665,114.175528,121.640954,121.575336,122.593026,110.906783,1,2
73.380615,78.38821,90.363195,120.042968,105.860446,100.9877,115.336292,142.032576,127.62217,150.62195,54.486887,73.918503,68.151535,88.480535,95.37353,112.479113,121.022857,120.706842,121.160764,110.637507,1,2
73.449703,79.967427,91.790955,122.317258,107.355288,99.854647,116.081439,142.957881,128.984714,152.078294,55.533121,75.033294,68.815927,88.80176,96.458483,113.445671,120.429407,120.196991,122.317894,110.091852,1,2
72.264043,77.071565,88.944869,118.052473,106.437015,97.304868,113.01175,140.775282,126.991989,149.356934,53.86144,75.448129,67.315755,87.408415,95.989684,113.052139,120.653099,120.877038,121.443656,111.72006,1,2
72.282099,78.301888,90.676938,118.948233,105.664685,98.478372,114.002652,140.656165,126.797918,149.272139,53.963841,74.252031,67.028499,88.159437,96.290343,112.853314,120.709548,120.616098,120.992104,110.190763,1,2
74.061962,78.661648,90.043701,120.775099,105.932611,98.111707,114.804659,139.947895,128.289782,152.042221,52.870245,72.258406,66.621607,86.613954,93.350356,110.744783,119.072999,118.620548,119.503616,108.670573,1,2
74.578223,79.496512,92.598034,120.279273,106.001729,99.838865,116.283116,141.837903,129.058047,150.714771,78.810224,103.075092,93.473614,103.770466,101.461927,128.784905,132.644089,122.252894,117.271385,127.654799,1,1
75.264732,78.98567,90.992648,120.582219,106.224689,98.277362,115.557185,142.292891,127.643871,151.086956,54.650974,74.740122,67.822083,88.998155,96.381492,112.710351,121.213258,120.174708,121.640859,110.798645,1,2
73.23289,78.649849,89.001428,119.420772,105.995883,100.756894,115.518227,140.755803,127.109218,149.749626,52.944192,72.929392,65.47702,86.616445,94.399072,111.180506,118.201252,119.380241,120.43847,108.777396,1,2
74.432435,79.908533,91.77906,119.842039,106.694811,99.231064,115.287802,142.812242,128.344203,150.847143,78.933092,101.753658,93.157074,103.468303,100.378211,128.033789,131.984911,122.112815,117.559328,125.791566,1,1
73.919601,79.562061,89.299949,120.480364,106.17594,99.197747,114.586856,142.071742,128.326411,150.596713,53.322101,73.915976,68.023282,88.067278,95.725933,112.275205,119.75112,121.545561,121.879813,108.916598,1,2
73.890588,79.724652,90.048343,121.007556,106.333024,98.366266,116.560127,142.148896,127.394278,149.749015,56.340253,75.468815,69.759226,90.097346,97.787396,114.470854,122.340841,122.309537,123.804338,112.769732,1,2
73.656994,77.150987,89.390783,120.398105,105.192348,98.347176,114.641438,139.593772,126.320591,148.094848,80.119984,103.562563,94.657289,104.660653,102.383525,127.96619,133.593907,123.139819,117.124713,128.813208,1,1
73.379846,78.182518,92.163118,121.82547,108.150469,98.345097,116.30719,141.96985,128.170928,152.05651,54.333987,74.808393,68.789765,88.413035,96.078746,113.449807,121.172373,121.147321,122.000964,110.661894,1,2
73.704747,79.715987,92.734395,121.104127,107.371845,98.778435,117.079874,140.766341,128.414118,151.601977,55.893014,74.610827,68.018849,89.716103,97.812408,113.41756,121.859423,121.509181,122.477081,111.423052,1,2
72.224173,78.920596,90.727871,119.418883,106.292599,98.155385,115.17429,141.761807,128.936823,150.815828,77.574856,101.953835,93.21484,102.872683,99.683737,126.579439,131.592734,120.855714,115.934934,127.267919,1,1
75.116675,80.574506,92.603065,122.645447,107.475293,99.193691,116.266124,141.805119,129.295411,152.24607,55.05952,74.187291,68.401286,88.609361,95.046385,113.21368,120.069081,120.244316,120.630432,111.128243,1,2
75.069761,80.079159,91.309658,120.378401,105.804233,97.952246,115.141022,142.803275,127.590152,150.730932,78.902658,103.47304,93.66832,103.805739,100.322296,128.537256,133.234766,122.712877,116.887811,127.052351,1,1
74.623046,77.501608,90.735366,119.472736,105.799652,98.866816,114.705215,141.051254,127.317781,150.285837,54.655613,74.935192,68.810997,88.276437,95.882851,112.512878,120.606736,121.875103,122.16145,111.072168,1,2
74.365934,79.941622,92.21266,121.865582,107.714845,100.250047,117.390664,142.419677,129.58908,152.522671,54.098192,74.431442,68.060006,88.700393,96.829594,112.908656,120.855632,119.574956,121.375277,110.144778,1,2
73.430582,77.911548,89.886426,120.582254,106.371444,99.611655,115.773021,141.682517,125.438598,149.397656,79.377662,104.920083,93.855138,105.21612,103.34521,131.038783,134.666634,125.296223,117.801237,130.163505,1,1
73.799288,79.755772,90.661622,119.861866,106.501955,98.753805,115.769843,141.487834,129.211677,151.948107,54.899968,74.397488,67.739458,89.13477,95.601048,112.970957,121.540606,121.402934,121.466469,110.463974,1,2
74.011478,79.199271,90.231499,119.350248,105.974621,98.552788,114.288251,140.037489,128.09774,149.994359,54.293831,74.653988,68.029908,88.173096,95.817736,113.035879,119.982854,120.881437,122.010546,110.506382,1,2
76.049738,79.013703,91.662694,121.160756,108.044454,100.454802,117.078545,142.059555,128.455033,152.050255,78.759488,103.664046,93.594855,104.710313,102.189581,129.806009,132.675751,123.357176,117.520294,128.017404,1,1
73.69498,80.076265,90.184303,123.094142,106.794089,100.416627,117.084029,143.153054,130.419224,150.846142,53.109284,72.336033,67.305897,86.777248,94.799332,111.281858,120.019258,118.540711,120.009497,108.073156,1,2
72.184558,77.989299,90.06325,120.595921,105.501743,99.461948,114.856535,141.04058,128.051832,150.10537,79.074411,102.719207,92.385412,104.49874,101.306645,129.436843,133.556935,123.705964,117.359348,128.535022,1,1
72.81618,78.29097,90.575718,120.844568,108.301491,99.154847,116.630356,140.88803,127.424422,150.097959,79.325728,105.37769,94.637209,104.954685,102.771657,129.935654,134.667848,123.92532,118.371785,127.744733,1,1
72.390624,78.627377,90.185534,121.310653,106.260895,98.76411,115.241727,141.324172,127.287733,151.602097,53.317031,73.044965,67.795277,87.903295,95.361269,112.470992,118.970345,119.504857,120.441584,109.028437,1,2
72.09322,78.784352,90.749733,120.755033,104.479444,100.600975,114.446205,140.354534,128.148414,150.310043,53.165492,74.63345,68.010132,88.071782,95.735971,112.689299,120.31026,121.193842,120.895105,110.417098,1,2
72.136779,77.009484,87.83962,118.96634,104.439334,96.937335,113.1929,140.597928,126.499725,149.654254,79.690595,105.217934,94.728739,105.941488,102.710415,131.680815,134.065,124.241054,117.598191,127.756165,1,1
73.841385,79.689544,89.890142,118.698486,104.72871,98.359211,114.797018,140.437214,127.694584,149.416881,79.474653,103.563281,93.828824,104.498698,101.761988,129.983746,134.120895,122.60877,117.978287,127.877894,1,1
74.403659,77.820681,90.23149,121.088405,106.326964,98.717154,114.94715,142.628339,127.68484,150.464454,53.036025,72.43131,67.008407,87.482126,94.550124,111.534099,119.570145,119.335839,120.317893,109.454876,1,2
72.262037,77.580078,88.960423,119.346244,105.51016,97.356158,115.497551,139.762006,125.483367,149.857266,54.581675,74.491148,69.035021,90.243118,96.877736,113.382893,120.554688,122.183791,122.038826,110.249679,1,2
73.911705,77.280353,91.133986,118.615529,105.616098,97.694406,114.107311,140.838854,126.962462,150.023697,56.058944,76.303255,69.216489,89.793602,98.325156,114.857706,122.879408,121.627482,123.151562,111.957526,1,2
75.058368,79.859074,91.276839,120.757694,108.931745,98.463801,116.125397,141.757257,129.451784,151.184687,52.654658,73.285244,66.057634,87.757423,95.006093,111.077079,119.457319,118.656011,119.67285,109.081075,1,2
72.46425,79.168184,90.748435,119.444618,105.267473,99.652924,114.704933,141.041035,127.576114,148.922606,55.047382,75.053482,67.974066,89.011254,96.361635,113.781029,121.107041,120.833451,122.169259,110.389746,1,2
74.591789,80.273235,91.698861,121.183119,105.756358,99.172587,116.083213,141.998245,127.328669,152.015255,79.846263,104.761441,95.120297,105.577897,102.692022,129.820706,133.412644,122.408577,117.596679,128.189878,1,1
72.851484,78.480412,88.78794,119.679153,104.574625,97.396426,115.004397,140.695824,126.402119,149.80395,80.846855,104.35704,95.475053,107.203881,103.683553,130.14215,134.713218,124.686494,117.810957,129.614026,1,1
73.620028,77.813411,90.953548,120.029678,106.247454,98.384896,113.727402,142.348347,127.735415,149.215493,53.294392,72.808945,66.975634,87.29505,95.259789,112.459881,119.013367,118.270549,120.899478,108.56839,1,2
73.648242,78.853833,89.904056,120.918934,105.571231,97.853537,114.617488,141.559982,127.121454,151.11803,51.858816,72.129485,66.909622,86.770809,94.110028,110.96754,118.997481,118.705661,121.20766,109.184401,1,2
74.278684,78.530387,90.648145,119.551196,106.094186,99.50925,115.755687,140.44583,126.605883,150.191834,53.550283,73.860782,67.628336,88.139542,95.729316,111.713953,119.258694,121.312232,121.729829,109.756892,1,2
73.70253,78.425892,90.545143,121.223279,106.33756,98.22177,116.202466,140.591093,128.577748,150.507479,55.354674,75.26833,69.800137,89.355768,97.430912,113.764652,122.251427,121.195657,122.121699,111.440545,1,2
75.156665,79.45071,91.636724,120.776814,108.01498,99.658817,116.800668,141.657345,129.002215,151.854107,78.58319,103.810761,93.840932,104.72874,101.386952,129.374643,132.89602,123.925699,118.312168,128.106498,1,1
74.58966,79.091225,90.370221,119.779005,105.953776,98.800242,115.074172,140.725127,127.08384,151.364415,55.007438,75.125669,67.981617,89.138826,96.162457,112.722866,121.161331,120.749543,122.049251,110.170992,1,2
73.87487,77.957234,91.594995,120.287155,106.165901,98.890908,115.499659,140.580507,127.943381,150.440175,54.859246,74.553306,68.069703,88.629646,96.270678,113.337367,121.534012,119.827081,121.581415,110.101072,1,2
74.251157,78.554028,91.266297,121.363765,106.01117,99.901804,115.936853,141.419371,129.157159,151.613255,55.313764,75.635276,67.802476,89.271797,96.594457,113.634004,121.196414,121.057708,121.581651,110.998508,1,2
