@relation 40dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}

@data
60.100757,70.715834,73.958263,84.362546,87.191974,80.373821,90.900197,92.687293,94.715104,98.963972,36.59673,46.804807,78.577964,74.761685,79.341663,112.347417,91.212287,82.308603,121.636819,108.45561,45.876471,38.332589,71.26903,64.011716,88.59401,88.42669,90.024021,117.610499,108.210185,88.826126,53.908841,59.433264,83.936788,98.828264,113.851111,116.545527,111.737729,96.447832,104.310411,128.987735,1,2,2,1
58.659829,68.273904,72.215532,81.698886,85.206956,78.641627,89.342072,90.416245,92.739704,97.14671,76.424272,70.797428,71.437453,66.013392,99.142275,99.255049,111.550709,125.075831,117.147529,115.878626,44.594856,38.908842,72.520147,64.774627,86.438993,87.992024,90.703265,117.919561,108.469087,90.155295,26.669036,37.082943,56.403881,64.928155,60.250592,69.108289,73.534185,85.606812,72.220784,87.810593,1,1,2,2
58.819594,69.350116,72.860018,82.688379,86.116343,79.582887,89.978609,91.02372,93.523737,97.920675,35.177628,44.624528,77.793115,74.467521,77.702523,108.991078,90.282193,80.562706,118.348574,106.561457,37.133507,48.63968,57.064623,52.623941,54.432686,62.696329,65.490867,66.320773,66.604866,64.962719,53.924542,61.075119,84.79411,100.773798,114.155508,118.035386,113.305089,97.563478,106.616839,129.710387,1,2,1,1
58.52494,68.936175,71.749604,82.853677,85.823696,79.069604,89.439172,90.787201,93.590724,97.436978,34.39839,44.584996,78.42256,74.125308,77.710239,108.784227,91.541872,81.201383,119.193335,105.599474,44.335708,40.307394,71.086754,63.853781,89.02976,88.51447,90.204709,117.881925,107.548608,90.325824,27.6052,38.357802,57.462957,65.980776,62.164059,70.192286,74.441835,86.21888,73.02389,88.653583,1,2,2,2
59.270674,69.51831,72.657167,83.034428,85.545528,78.765318,89.64184,90.982908,93.549768,98.18151,35.219364,44.791997,77.59768,75.049888,77.310919,108.667368,92.430388,80.202634,120.73814,105.461122,38.217111,49.723201,58.180598,54.068111,56.010611,63.690427,66.823626,67.35711,67.904814,65.900887,53.591987,60.14906,85.33659,99.278077,114.894772,118.07968,114.061186,98.927775,106.963027,130.319868,1,2,1,1
59.044794,69.297547,72.902889,82.837635,85.550512,78.981556,89.815749,91.210244,93.491409,97.757366,75.92316,71.472922,71.476067,66.277696,98.192887,97.662076,110.612168,125.406576,118.557666,115.130675,45.841131,39.383163,71.260398,62.889088,87.499973,87.890757,89.972094,118.271854,107.260157,90.052819,53.611207,61.097536,86.410321,100.12556,114.45383,117.639573,115.770197,99.239407,107.556453,129.715598,1,1,2,1
57.9759,68.021181,71.448917,81.748605,84.466584,78.039427,88.5836,90.306136,92.264754,96.858422,75.797414,71.770369,72.879603,66.98403,100.070542,98.556277,110.433798,125.768674,116.930998,115.242595,35.611223,47.475542,55.202245,51.276351,53.100643,61.097284,64.384255,64.876256,65.502192,63.720148,53.686394,59.317749,83.308444,99.896477,113.159163,117.015269,114.337807,96.494387,105.309211,129.281048,1,1,1,1
58.771722,68.58398,72.524274,82.22897,85.414533,79.065722,89.384594,90.731111,93.240483,97.72515,36.230845,45.590723,79.667883,76.60084,79.144455,111.423278,92.902749,82.463269,119.355335,108.10907,37.600684,49.49618,57.028932,53.247634,55.083609,63.198648,66.628665,66.579777,67.437797,65.337892,54.070348,59.667456,85.633238,101.084959,114.597816,117.90733,114.145795,97.462809,105.96401,129.921521,1,2,1,1
59.496723,69.729702,73.018949,83.125122,86.278894,79.715454,90.155365,91.451561,93.692964,98.46319,34.294026,44.860739,79.715076,75.198096,78.754688,110.469528,90.699612,81.680454,120.412793,107.883053,44.232955,38.986843,71.138725,64.195943,88.096493,88.255218,89.471746,115.442955,106.710093,89.118953,29.516328,39.954174,57.939944,67.282268,63.335828,71.328635,76.347597,88.020454,75.140339,90.741852,1,2,2,2
58.952277,69.57242,72.160414,82.393053,86.413317,78.947516,90.007832,91.114181,93.419355,97.596616,76.279369,73.17198,73.491476,67.157539,99.760947,99.748994,110.922427,124.468488,118.009379,116.240606,44.945134,38.372815,70.55886,61.730489,87.27459,88.932393,89.820856,116.473571,107.926059,88.859824,52.938314,59.310088,83.873627,98.76167,112.032026,115.559358,112.451287,96.660784,105.510282,128.038764,1,1,2,1
59.373031,69.425675,73.001573,82.910547,85.99278,79.456975,89.868062,91.359673,93.758076,98.15485,76.881114,71.299984,71.785473,69.538939,99.311715,98.92302,111.306065,126.825794,115.82361,115.20319,37.874867,49.705193,57.549863,53.642672,55.256456,63.202089,66.705783,66.941288,67.614191,65.725599,53.838216,60.645942,85.613483,99.621838,115.155402,119.431659,115.207009,98.730789,105.924146,129.032441,1,1,1,1
58.988651,69.298224,72.599225,82.759674,85.954565,79.213782,89.827772,91.106642,93.213151,98.175324,33.330414,45.219347,78.377825,74.61578,77.347685,110.87104,92.044216,81.990514,119.441259,105.846204,45.21397,39.115659,71.219754,62.712977,87.325396,89.527132,89.09874,116.442851,107.782184,87.074498,27.904475,38.931574,57.285763,66.86531,61.472355,71.332054,74.038054,86.596809,72.992534,89.027101,1,2,2,2
59.466691,69.392106,73.117976,82.849213,86.367574,79.021409,89.942921,91.09648,93.432637,98.12583,33.568756,43.216986,78.456914,74.332368,76.324391,109.375584,91.136261,81.029199,119.103867,107.464788,35.446574,47.343307,55.393743,51.177951,53.022745,61.085839,63.738794,64.78488,65.37076,63.289169,26.472056,37.237915,55.934366,63.928445,60.075409,69.507465,73.612184,85.061011,70.989911,87.738586,1,2,1,2
58.173102,68.427382,71.997707,81.895909,85.64374,78.278005,89.046254,90.297004,92.871974,97.225131,33.881576,45.924794,79.260635,75.416526,78.677819,110.079499,91.955865,82.216264,120.864381,107.704639,38.487905,50.565364,58.22027,54.132797,56.182556,64.110033,66.858727,67.681638,68.423617,66.277966,28.640883,39.569303,57.661798,66.841821,62.420371,70.77233,76.074208,86.807041,74.696873,89.163541,1,2,1,2
59.492819,69.980243,73.75752,83.339622,86.615256,80.250968,90.084523,91.69617,93.709847,98.346584,35.093481,45.24312,79.023456,75.291547,77.720997,110.513374,91.104981,81.018733,120.717459,108.392385,36.788362,48.34482,56.344637,52.304356,53.877732,61.950573,64.89797,65.208594,65.975551,64.29451,26.190766,37.990037,55.865995,64.62352,60.29521,68.697285,73.32374,85.668456,72.166239,87.039279,1,2,1,2
58.457697,68.816436,72.29703,82.625534,85.413985,79.031674,89.363096,90.405644,92.7336,97.039926,34.611474,44.931936,77.383061,73.360222,76.62645,110.643041,90.318446,80.986696,119.787428,107.934987,36.430625,48.445799,56.054284,52.228597,54.184661,62.360387,65.574726,66.025408,66.611068,64.317305,26.595794,36.993521,55.575784,64.450449,59.890665,68.777111,72.908986,85.17351,71.343799,87.702351,1,2,1,2
57.205797,67.095482,70.234514,80.08986,83.728697,76.702846,87.423146,88.547638,91.410317,95.152887,75.78247,70.538964,73.163517,69.908869,101.225987,99.032292,109.688157,125.17528,117.446146,116.984394,44.619547,38.733859,71.680676,64.477467,88.804754,88.964241,89.55374,118.397494,108.423996,88.633058,52.480476,59.702498,83.457877,98.914263,113.082878,116.465561,112.358081,97.998305,105.035656,128.066638,1,1,2,1
57.668837,67.852411,71.289048,81.574294,84.18199,78.0235,88.069086,90.033789,91.554708,96.30013,75.398824,71.227885,72.191132,66.998873,99.481426,99.301278,112.589381,125.941821,117.491286,116.342074,36.947458,48.677067,56.776883,52.324159,54.26903,62.107493,65.694369,65.804836,66.501519,64.241265,52.993971,59.0475,85.164449,98.640411,113.205106,115.798394,113.091816,96.489537,105.653946,127.970072,1,1,1,1
60.16046,70.628207,74.241489,84.367913,87.117792,80.627047,91.234592,92.642692,94.344586,98.751514,76.120273,70.895598,71.849369,67.065069,100.71044,98.737854,111.432027,127.063534,117.224472,115.689778,45.999631,39.398187,70.833424,63.384283,89.611081,86.096671,90.66365,116.144235,108.496403,87.98139,53.46222,59.778118,82.881766,99.247513,112.873841,117.541442,111.543746,97.453827,105.786995,129.369876,1,1,2,1
60.027674,70.105396,73.648985,83.974469,86.880044,79.789122,90.597958,91.989445,94.0685,99.071638,75.634013,72.181653,71.151494,66.700011,100.205795,99.060995,112.694597,127.041667,116.675101,114.347493,45.087989,38.885108,69.176405,63.309601,87.2999,88.374838,89.816303,117.293626,106.428787,88.794197,52.38641,59.526524,83.537644,99.007191,111.799253,116.366009,112.023363,97.293349,105.75128,128.809282,1,1,2,1
59.798242,69.486043,72.942669,82.867118,86.066377,79.4621,90.065746,91.359674,93.267871,98.179835,76.182727,70.130496,72.851577,67.380503,98.842357,97.707409,109.916994,124.443424,115.948999,113.952265,36.78627,48.754286,56.819945,52.446937,54.432389,62.648528,65.644007,65.583589,66.539872,64.554661,28.717326,39.737793,57.488166,66.565291,61.952127,71.193875,75.794207,86.98638,73.882021,88.867569,1,1,1,2
58.285207,68.469443,72.189911,81.701323,85.154949,78.152722,89.08498,90.75189,92.351449,96.968092,74.552798,73.421289,73.796332,66.950252,99.601071,100.021639,110.876913,125.35165,118.400991,114.949179,44.965093,41.319801,71.894335,65.324273,90.318812,89.767495,91.325536,116.819265,108.55693,89.110461,53.221873,59.282262,85.890064,98.050897,113.8758,116.682972,113.643323,97.880253,105.100667,128.861479,1,1,2,1
59.956084,69.868988,73.334271,82.999316,86.453558,79.873519,89.557319,91.539965,93.713558,97.990877,33.638703,44.405759,77.708891,73.001405,77.092008,110.945895,89.28649,78.934402,118.381205,106.082635,36.165894,47.755567,55.596384,51.740544,53.616445,61.657279,64.209803,65.04759,65.927649,63.575402,54.514243,61.360941,86.771082,100.663192,116.183857,120.302694,113.628621,99.091275,107.38687,131.803685,1,2,1,1
58.194925,68.355544,71.565051,81.903822,84.732425,78.561556,88.986503,90.219452,92.055977,96.844232,76.502763,71.859583,70.893279,66.228131,99.424364,98.766642,110.809575,125.102803,115.930418,115.536624,37.210765,49.088894,56.621452,52.679197,55.094091,63.175574,65.691455,66.338131,66.933734,65.127125,27.604832,38.611725,57.94124,66.445962,62.034748,70.81669,75.362231,87.070826,72.783586,89.57323,1,1,1,2
60.538036,70.428135,73.981961,84.283307,87.467243,80.514895,91.24509,92.337678,94.395092,99.480058,33.565246,44.684198,76.664595,74.241113,77.686561,109.434746,90.727247,78.676994,116.87495,106.190271,44.668295,39.423496,72.465979,62.104887,88.828067,87.621813,89.520882,115.31072,106.665224,87.690107,26.096734,37.582076,55.698389,65.031187,60.220041,68.995627,74.271293,85.989083,71.232947,88.067474,1,2,2,2
58.25585,68.858034,72.038526,81.847515,84.923555,78.66808,88.792617,90.520261,92.66906,97.369221,35.441769,44.205486,77.482388,73.602555,76.024307,110.643175,90.906006,81.359436,117.636316,107.103209,44.740976,39.627293,70.432961,61.969319,88.212081,89.492816,89.640487,117.398039,107.615122,89.50682,27.693858,39.02839,56.983356,66.099632,62.181793,70.479121,74.597503,87.330725,74.224405,89.884831,1,2,2,2
58.404079,68.573834,71.871047,81.455237,84.695806,78.56834,88.871338,89.777519,92.411322,96.254007,35.750564,44.848655,78.68727,75.198282,77.098463,109.932075,92.380644,80.708036,118.581415,105.071131,44.350814,40.774531,71.811644,63.234003,89.159631,90.082698,90.634303,115.865528,109.251696,89.027562,26.925532,36.378392,55.279916,64.564923,59.022316,68.079184,73.714963,84.175144,71.028055,86.657929,1,2,2,2
60.479796,71.39146,73.583026,84.416663,87.568036,81.013528,91.50637,92.633744,94.387369,99.361353,76.189774,71.370725,72.962267,67.133414,97.863613,97.935504,110.540849,124.736456,117.558117,115.627358,37.19227,49.148421,56.962269,53.245636,54.811247,62.81148,66.023572,66.276566,67.230773,65.24775,53.558135,58.920674,83.217009,97.624074,115.221307,117.932344,112.381596,99.001979,106.500069,128.278527,1,1,1,1
59.345152,69.739345,72.745263,83.129715,86.233358,79.580467,90.468487,91.742634,94.025599,98.540236,34.215911,45.420527,78.210039,74.3351,76.441191,109.599424,92.242049,81.237676,118.489424,106.598338,36.642134,48.263135,56.536332,52.488705,54.159977,62.405387,65.254202,65.579293,66.315663,64.344674,26.538735,38.047498,57.064411,65.792711,60.522651,69.612138,74.407929,86.032998,72.986936,87.851114,1,2,1,2
59.238277,69.18545,72.926167,83.266522,85.838404,79.054611,89.477246,91.308879,93.189717,97.674398,76.628144,71.113942,73.41679,69.658891,101.062132,97.645008,111.29495,126.88391,117.695217,116.551465,39.003388,50.56649,58.442219,54.409912,56.307469,64.3078,67.450276,67.901804,68.347215,66.445561,54.639679,60.638323,85.514785,99.230468,115.510443,118.509717,113.828557,99.214331,107.050716,129.783289,1,1,1,1
57.659058,68.212436,71.470495,81.555681,84.93083,78.042647,88.815862,89.950475,92.166027,96.805876,35.720033,45.269938,78.755974,75.010713,77.298789,110.594406,92.436505,80.547605,119.321889,108.994154,38.148827,49.528093,57.329485,53.208001,55.336594,63.612802,66.470061,66.787567,67.871449,65.495483,54.442239,59.511534,85.390777,99.643958,113.797814,118.146565,113.131984,97.33276,106.299045,129.686337,1,2,1,1
58.149953,69.237917,72.547592,82.201226,85.145598,79.087758,89.321444,90.195179,92.810969,97.325213,33.234439,44.032432,76.746865,72.921335,76.808503,109.473553,90.845983,80.843263,118.111306,106.49649,44.755556,39.803893,70.241947,64.276674,89.81382,89.113363,91.91423,118.49163,107.719508,90.292283,53.628475,61.198402,85.378262,100.086596,113.378337,118.503845,113.718903,97.61809,106.200751,128.823123,1,2,2,1
58.499473,68.836303,72.288786,81.963233,85.267682,78.508065,89.529297,90.733477,93.056488,97.539173,77.149953,70.024568,72.400506,67.979107,99.330611,99.151035,110.998845,125.826225,118.204693,114.218892,36.272565,48.326207,56.455085,51.962505,53.718698,62.122157,65.352084,65.591837,66.249973,63.99795,53.782209,60.190593,84.210424,100.87982,114.365289,118.367971,114.438014,98.176198,106.741762,128.905251,1,1,1,1
59.822296,70.04228,73.336336,83.558768,86.154851,79.899438,90.344298,91.60305,93.562571,98.076809,35.091815,44.174221,78.841237,75.461291,78.615949,109.05664,90.536735,80.812669,118.547926,105.796379,36.07121,47.788713,55.713964,51.647565,53.505971,61.446817,64.756983,65.268021,65.929797,63.441363,26.774043,37.128524,56.260883,65.157824,60.50943,69.93497,73.804268,85.307076,72.543021,87.606724,1,2,1,2
59.248956,69.738934,72.892521,82.561897,86.33986,79.838719,90.112504,91.831422,93.679908,98.298889,75.771679,71.22479,72.691847,65.505907,99.739302,99.85581,110.074107,126.497334,118.093892,115.324041,38.364525,50.228278,58.09133,53.788574,55.748,63.638385,66.917107,67.308992,68.05059,66.008235,28.472401,39.321191,57.96765,67.228609,63.125741,71.007128,75.820186,87.420948,74.14839,90.088958,1,1,1,2
59.370507,69.155979,72.998468,82.519559,86.02681,79.469339,89.750255,90.904191,93.617357,98.146017,76.061195,71.219894,72.045842,66.870212,101.57944,98.447686,108.730419,125.2286,117.443305,116.302466,46.813164,39.607381,71.553188,65.079017,89.153572,89.852669,91.501908,118.727307,109.211274,91.178291,26.399844,37.517652,55.683277,63.991209,60.548308,69.502367,74.066407,85.565991,72.294035,87.60525,1,1,2,2
60.729527,70.427655,74.238396,84.4107,87.293099,80.805093,91.173478,92.799679,94.683246,99.25649,37.203257,46.112117,80.114696,77.155535,79.247304,111.256976,91.748972,82.563118,120.40366,107.490828,35.920012,47.8602,55.846586,51.431854,53.375399,61.345656,64.417528,65.063212,65.780576,63.899509,55.472324,61.967742,85.364101,101.212139,116.140951,119.480613,114.994305,99.812545,107.716284,131.158896,1,2,1,1
61.131683,70.968303,74.188262,84.703017,87.801694,81.044014,91.249427,92.949934,95.193444,99.285639,35.812903,45.971139,77.994207,75.137567,78.288692,110.063382,91.968034,81.690278,119.175958,106.275732,37.024739,48.164455,56.566185,52.444405,54.235648,62.498074,65.465441,65.820632,66.747553,64.663924,27.479272,37.561068,56.915266,65.862032,61.622398,70.661687,74.62574,86.576217,73.268027,88.303007,1,2,1,2
57.516484,67.813143,70.79077,81.036871,84.165302,77.281024,88.468358,89.651706,91.992453,96.512548,34.739733,46.644166,79.282151,75.739756,78.062474,111.656695,92.142657,81.623974,120.697917,106.548053,44.188473,39.281725,73.110451,63.550141,88.473668,89.657435,91.316607,118.487277,109.362458,90.047209,53.166619,57.90462,82.810681,97.632387,112.049889,115.633855,110.975792,95.733378,103.463222,128.011117,1,2,2,1
59.152667,69.574854,72.849092,82.807433,86.297158,79.328681,89.658986,91.027208,93.106351,97.928444,77.394314,71.95313,71.248254,67.336128,101.308274,98.535639,111.77062,125.478213,118.333894,115.711917,46.691037,40.201316,71.70819,65.382379,90.019889,88.334233,91.575669,118.33806,108.3188,88.628799,52.955141,60.442496,84.650073,99.553832,114.834138,117.043083,112.522112,96.958211,105.387163,128.34873,1,1,2,1
58.380998,68.811836,71.939128,81.963231,85.162471,78.548074,89.263051,90.667949,92.573707,97.205578,35.949413,46.192885,79.411036,75.797982,78.358033,110.638463,91.978064,81.735228,119.959727,107.778183,46.07663,39.738497,72.221501,64.045456,88.786972,88.764811,90.140476,117.052027,108.152028,89.975818,27.193426,37.989206,56.724374,64.494826,60.431652,69.455656,73.908738,86.257747,72.843428,87.734683,1,2,2,2
59.370582,69.37234,72.659494,82.706388,86.065795,78.949713,89.73204,90.950767,93.126273,98.02628,75.470868,69.839169,72.235139,67.275547,99.812822,99.968282,109.835496,125.322327,114.905752,116.490666,44.357059,39.854883,70.218583,63.642801,88.658805,87.854617,89.733957,116.328572,108.258053,89.584493,53.856589,61.319165,84.823894,99.500332,115.62483,118.565117,115.013584,100.002919,106.773151,130.555365,1,1,2,1
59.967288,69.986253,73.287829,83.218729,86.441422,79.830971,90.522355,91.873256,94.097024,98.385762,75.133214,69.568702,71.829566,68.533331,100.171764,98.146243,110.490215,123.882693,116.280181,115.300123,39.720238,51.412791,59.330505,55.501712,57.345048,65.544198,68.511626,68.898616,69.467473,67.326282,27.777546,38.988009,56.855443,65.669012,62.265104,70.286398,75.145746,86.948128,73.639505,89.81795,1,1,1,2
59.0232,68.978941,72.39543,82.463703,85.683493,78.943523,89.65466,90.872359,93.09897,97.761521,76.279067,72.508049,71.54865,68.163397,99.661295,96.86195,110.415505,125.2918,117.509094,114.698012,44.986019,38.686947,70.711609,66.17274,89.415181,89.191881,90.645721,117.185771,108.34253,88.913871,27.220621,37.963241,57.44185,66.28494,61.747737,70.271023,73.998197,85.695004,73.27806,88.336925,1,1,2,2
59.426955,69.145135,72.558518,82.606452,85.496098,79.118378,89.389092,90.81415,93.159821,97.710063,76.681866,69.715587,73.493655,67.235793,101.577038,99.58713,111.774483,127.075595,118.991978,117.031075,45.193053,39.45767,70.676149,64.246885,88.668893,90.195607,89.373943,117.769772,108.539808,89.625968,52.46153,61.170926,86.234212,99.695344,114.491257,119.165083,113.779249,98.468916,106.2385,129.279206,1,1,2,1
58.000538,67.630017,71.280722,81.392114,84.539307,77.862211,88.608649,89.623469,91.888391,96.212824,34.21783,45.512526,77.223935,73.337598,75.864085,108.116244,90.90885,80.029716,118.663608,106.009665,45.336361,38.93725,71.006948,64.272997,87.896677,89.479841,88.095209,117.224514,107.993341,89.07688,53.616495,60.294171,85.290896,101.652218,113.285361,118.098981,114.712583,99.366392,106.229077,130.678895,1,2,2,1
