@relation 60dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute dim21 numeric
@attribute dim22 numeric
@attribute dim23 numeric
@attribute dim24 numeric
@attribute dim25 numeric
@attribute dim26 numeric
@attribute dim27 numeric
@attribute dim28 numeric
@attribute dim29 numeric
@attribute dim30 numeric
@attribute dim31 numeric
@attribute dim32 numeric
@attribute dim33 numeric
@attribute dim34 numeric
@attribute dim35 numeric
@attribute dim36 numeric
@attribute dim37 numeric
@attribute dim38 numeric
@attribute dim39 numeric
@attribute dim40 numeric
@attribute dim41 numeric
@attribute dim42 numeric
@attribute dim43 numeric
@attribute dim44 numeric
@attribute dim45 numeric
@attribute dim46 numeric
@attribute dim47 numeric
@attribute dim48 numeric
@attribute dim49 numeric
@attribute dim50 numeric
@attribute dim51 numeric
@attribute dim52 numeric
@attribute dim53 numeric
@attribute dim54 numeric
@attribute dim55 numeric
@attribute dim56 numeric
@attribute dim57 numeric
@attribute dim58 numeric
@attribute dim59 numeric
@attribute dim60 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}
@attribute class3 {1,2}
@attribute class4 {1,2}
@attribute class5 {1,2}
@attribute class6 {1,2}

@data
69.406267,41.400283,73.410949,76.409064,87.618991,54.899246,65.459247,58.267638,93.005267,77.08845,37.573896,58.62028,41.354342,53.390553,61.046046,72.501593,98.759499,107.89563,106.211377,119.776125,71.406598,84.411517,106.028154,119.549053,118.023283,127.328188,136.130231,131.486723,117.521129,127.91784,65.070871,54.198346,76.077361,70.4059,64.316331,106.157025,71.797948,88.974986,105.675754,111.89303,70.138377,86.972511,105.127188,123.948915,97.912812,123.256047,104.539863,122.897552,110.118661,145.653548,38.431571,64.070179,53.162068,80.408667,35.979442,49.104779,57.22207,73.963359,63.095636,88.69305,1,2,2,1,2,1
70.571988,42.193201,71.377969,74.605791,89.185991,54.159235,64.482144,59.417238,93.301806,77.578681,36.944172,56.408246,39.781962,51.491028,58.462636,73.61461,97.406265,108.765713,104.448614,119.490624,72.043852,84.949336,105.266961,120.960339,119.298915,127.562594,136.883073,131.76673,118.266946,128.352757,40.415228,28.638964,74.051153,63.937654,45.932779,64.764074,67.597303,107.713085,92.912066,115.687136,66.62787,85.674203,103.281229,122.100551,97.896099,122.011959,105.655531,120.632158,106.226167,143.817517,38.390742,65.948276,51.728411,80.400729,35.787685,48.932725,57.815697,74.943486,64.071986,88.705709,1,2,2,2,2,1
69.798662,40.897118,74.252352,75.917982,87.595532,52.473946,67.78593,61.080579,92.636735,74.677643,18.540641,36.559478,58.753468,61.876155,58.782715,69.190837,61.926351,62.017909,65.162256,79.575472,24.504369,60.425111,73.134344,68.129377,104.864779,106.002175,101.629082,87.297019,102.615751,123.678219,40.846532,27.027023,72.604316,66.241009,46.111807,66.475722,70.09849,106.174221,92.641092,113.851513,74.541529,77.33494,72.976061,43.071038,91.109017,52.87911,100.214356,71.766254,96.769036,79.641375,39.076301,65.099515,51.634185,80.478155,35.993095,46.810855,57.548706,74.115344,64.052621,89.246689,1,1,1,2,1,1
69.149004,41.91837,73.259565,74.316753,87.743383,54.244095,65.709731,58.696463,91.718944,76.556427,19.159789,38.091224,60.504684,62.834538,59.539002,70.414813,63.269609,62.630405,65.596839,80.262453,26.149813,59.908132,71.029961,68.608605,103.974219,105.057115,99.653951,87.505133,103.122899,123.469909,40.012905,27.493741,73.1044,65.656839,45.409255,63.685667,68.019817,107.428146,93.325452,113.604221,75.76626,79.39347,76.035142,43.376143,90.392165,52.981787,100.360593,69.705369,98.71474,82.390623,38.753491,64.605315,54.241188,80.426608,37.65053,47.532092,59.379185,74.49015,65.244972,86.56208,1,1,1,2,1,1
69.053525,41.88217,74.06138,74.583963,87.745126,54.900023,65.636779,58.327556,91.615271,75.679012,39.484349,59.90366,40.848913,54.483938,59.107922,74.063004,99.058074,109.034762,105.657238,122.047876,70.726536,82.996752,103.725266,119.302406,115.605607,125.309748,135.58276,130.202742,117.50927,126.353387,41.068047,27.717242,71.363398,67.839394,44.900442,63.552529,68.202653,105.828443,91.472888,115.900747,69.006252,86.536891,102.923788,122.783145,99.321661,122.376032,106.419318,120.897268,109.026073,145.608964,39.217797,66.175273,53.955151,81.366928,36.847706,48.609074,58.406604,74.396928,63.267561,90.165517,1,2,2,2,2,1
71.352323,43.371073,72.768209,76.314802,88.13942,53.738259,65.875768,59.9365,95.034317,77.673646,38.039971,59.023348,40.914709,52.173558,58.825262,72.561327,99.264104,109.200806,107.032296,120.529489,70.43853,83.073295,103.849693,117.980331,117.252983,126.671525,135.308248,130.31436,117.23257,126.869592,40.616209,25.733936,72.897003,66.223098,46.544099,64.407893,67.867439,107.224393,93.606155,115.265589,68.259619,86.559453,103.184113,122.483857,98.223905,122.75887,104.473587,120.56107,108.022105,144.585442,38.698655,65.80426,53.938082,80.814598,34.602237,51.173539,59.188295,73.649118,64.461341,87.722602,1,2,2,2,2,1
68.730336,41.577102,73.499289,75.631316,88.350376,54.169327,67.004529,60.176051,92.479911,74.89617,39.484648,60.297106,41.283449,51.858776,59.442287,74.082665,99.105911,109.872097,106.746816,120.393154,22.803114,58.66042,72.281474,67.667613,105.222213,105.424547,102.269161,87.549714,102.578262,122.480241,65.897371,54.772884,77.23476,70.532685,64.279186,106.300107,74.04591,89.272808,106.523531,113.338233,76.121821,79.781985,74.502514,43.44965,91.279981,51.141264,101.135457,71.58801,97.36897,83.341598,27.050416,32.317296,35.023332,64.221837,82.884292,93.203966,91.711981,110.010868,102.566431,106.71361,1,2,1,1,1,2
69.965652,42.216727,72.743417,75.397339,87.996223,54.924349,65.516804,59.146909,91.948167,76.49307,22.528883,41.009902,63.02454,65.738408,62.904995,72.65098,67.16936,65.585534,68.500981,83.29592,73.366875,85.765461,107.101969,121.693524,120.064518,128.667575,138.225835,134.190449,120.047624,130.245991,64.262626,51.701052,75.225169,69.055335,61.847802,105.111307,74.415621,86.160533,104.097482,111.561283,74.900124,78.91154,74.604958,44.379928,90.710306,50.993921,98.550915,73.623419,97.541495,80.828941,38.242152,65.464833,52.832306,79.945937,37.441294,49.554858,57.72093,74.698219,64.836455,88.495777,1,1,2,1,1,1
71.084172,42.43354,72.718265,75.125335,88.367023,53.074967,66.068464,58.364502,93.497739,75.43367,38.699793,58.508281,39.303145,51.618043,59.492684,73.95137,97.951432,108.631379,103.727153,119.702121,24.39764,60.594557,73.40958,68.620483,105.48052,106.506591,103.673435,87.878613,102.672247,123.313262,66.730179,53.466763,76.178091,70.275709,63.925776,106.92061,72.8821,86.98155,105.301348,112.773,73.13805,79.176567,75.920869,44.010735,90.897695,52.001653,100.122877,71.306597,96.837529,81.057899,26.288797,30.955441,32.148185,65.481912,82.135845,91.870002,90.648405,110.799735,100.606675,106.997518,1,2,1,1,1,2
69.173697,40.974991,72.427519,75.423835,85.72729,54.40782,66.053643,56.81963,91.106396,76.082128,39.515679,58.859288,41.542396,51.813191,59.676368,74.626115,98.194786,109.148431,105.805403,119.133974,72.20223,84.381565,105.51259,119.892,118.009572,127.267984,136.616889,131.584646,118.832747,128.558887,63.325878,51.553616,74.955997,70.208538,61.790664,105.410975,72.579761,86.924909,104.233563,111.309561,75.198064,80.805784,73.860426,45.226048,91.854475,51.569485,100.083759,71.460815,97.92102,82.488459,38.447264,64.790353,53.303117,80.180577,35.508425,49.85553,57.911187,74.219644,65.258095,89.368723,1,2,2,1,1,1
70.465422,44.021495,73.667055,75.624478,87.834929,55.257261,66.38283,60.162135,92.872782,77.252637,38.014522,58.821601,40.474166,52.217374,59.973895,72.675636,97.458534,109.329507,105.341096,118.601169,26.844546,59.622573,73.629651,70.593902,107.05962,105.452409,102.489664,89.911049,104.227313,123.500028,65.275561,53.737208,76.474496,69.233479,64.892391,106.892153,72.917022,88.6658,103.822697,111.170174,77.507906,79.498056,74.537365,45.135712,91.837938,51.396738,100.575319,72.315213,97.229155,81.099678,39.278895,64.80496,53.729551,78.781976,38.829973,47.808938,57.351535,74.987431,64.19438,88.703781,1,2,1,1,1,1
70.37791,42.497091,74.086861,75.801328,87.566194,54.220528,66.499732,58.820629,91.188957,76.493102,38.002083,60.371544,39.23503,50.741879,58.55161,74.328281,98.086913,109.503009,103.23188,120.100003,70.796733,84.088343,104.232461,119.782776,117.736018,126.73069,135.818191,132.097378,116.850851,126.853145,62.29453,52.170395,75.007354,69.47595,62.744774,104.024036,72.631791,87.459757,103.951074,110.808654,69.735159,87.49784,105.331338,123.304267,98.944211,122.112646,105.49154,121.858772,109.516468,145.654295,41.30084,64.672188,52.911137,80.177229,37.104361,48.863009,55.984715,74.544741,63.736132,88.042467,1,2,2,1,2,1
69.035318,43.55357,75.376863,73.41677,87.653235,54.851179,66.753011,60.094188,93.078842,76.659025,39.298718,58.363619,40.098112,53.441423,59.64891,73.289183,96.17537,107.718471,104.177622,119.66604,71.028575,84.208678,103.730234,119.604559,116.690807,125.587232,136.177619,130.327361,116.586382,127.122839,67.349011,54.208426,78.822959,70.672537,64.256472,107.757626,74.188549,88.787621,104.951431,112.469444,71.424007,87.994984,106.099162,124.457619,100.360992,123.954071,105.725669,123.846003,109.987508,147.065308,27.430482,30.823776,34.772923,64.862144,84.209749,91.394829,89.957901,110.290365,101.733699,105.766937,1,2,2,1,2,2
70.169938,41.009061,74.85362,75.131415,86.638052,53.631214,66.343375,59.139851,93.781052,76.19397,19.778595,38.858626,60.13922,63.801712,60.044077,71.020949,63.366331,62.957332,66.145252,80.945965,24.075513,58.306716,72.133938,68.058849,105.729619,104.910032,100.634406,88.191159,100.743326,122.845996,39.856261,28.13473,72.562123,66.72037,44.368387,65.497629,66.887926,107.074576,94.655194,113.87593,75.587335,80.063811,75.817728,46.58135,91.408698,51.922145,100.165332,70.192282,96.295236,82.933106,25.129769,30.963434,32.62217,64.039924,81.412381,91.003698,90.901126,109.395864,101.040297,107.686921,1,1,1,2,1,2
68.076467,42.597428,71.93232,74.671637,86.995538,52.52183,65.356323,57.380488,91.660015,75.661078,37.882822,57.716113,39.265846,51.746617,59.042387,73.289614,98.304352,108.924486,106.335282,119.670426,25.086887,60.484949,72.861494,69.985652,106.274881,106.104813,103.599807,88.597648,103.946607,125.355834,39.843676,27.701851,73.141988,64.664728,43.699184,63.1734,67.017449,106.459948,91.681423,113.458404,69.027006,87.596803,104.396983,121.278763,97.901051,121.806414,105.517005,122.128258,108.749346,143.304732,27.782802,31.551332,33.542608,63.266173,83.258274,91.228239,93.019606,111.429183,101.604893,107.223106,1,2,1,2,2,2
71.307353,42.040952,74.475438,77.019559,87.34918,53.873219,67.200735,59.275316,93.761111,76.264366,38.44516,59.264209,39.92733,53.928641,62.660906,74.959082,99.696354,110.048814,107.175605,121.337278,69.524037,83.064127,104.299343,119.690498,117.613151,126.277508,136.023519,131.764944,117.580868,127.26353,39.337704,26.316162,71.552281,67.004559,44.201921,63.255637,66.872055,106.989981,92.825693,114.616497,68.400077,85.610115,103.597707,121.469269,97.274931,121.123401,105.301288,121.631772,107.727268,144.50771,38.938873,66.528745,54.202903,81.251716,37.442438,49.408491,58.683055,73.707957,65.399316,89.464396,1,2,2,2,2,1
69.355952,42.016068,73.330348,74.650774,87.400064,53.460074,66.234964,58.66309,92.036384,75.059667,38.147079,58.459238,39.727174,51.19619,59.577074,73.569176,97.668082,108.317205,105.753543,120.076067,69.481086,81.820975,104.250383,118.659986,116.922232,125.452686,135.425949,131.000426,116.57236,126.53163,39.128895,25.751637,72.664282,65.89436,45.148596,65.360006,65.763222,104.287066,91.678314,112.34072,68.900569,87.085541,105.730839,123.46124,98.886651,122.521741,106.361833,122.408432,109.27885,144.313453,26.790838,30.69604,33.023763,65.447127,81.229365,91.084031,91.040294,109.907947,101.879333,108.87593,1,2,2,2,2,2
69.458085,42.319292,73.989573,74.238479,87.160277,54.658183,66.011355,57.415682,90.277978,76.916438,19.048548,38.041157,59.863144,62.726378,59.103312,70.32495,63.949855,63.498094,65.416794,80.68224,72.958738,85.141946,105.701063,120.746802,119.334908,128.526392,137.61457,132.015917,118.681195,127.888776,66.314102,51.979365,77.582109,70.132528,62.762852,107.24386,73.970494,87.779729,105.9743,111.584539,74.215391,78.844065,74.023724,42.39077,91.593135,51.019029,98.842721,70.984509,96.122435,81.26865,26.824679,31.016201,33.522262,63.014045,80.119835,89.102727,89.276207,108.387109,100.785653,106.70599,1,1,2,1,1,2
69.539488,42.538298,74.201122,74.905949,86.236512,52.701256,65.888569,58.490031,91.409595,76.104458,20.395534,38.732908,60.508766,64.689048,60.707656,71.489746,63.956537,63.632473,65.971847,81.159564,71.873183,83.352033,104.998156,120.538294,118.836746,127.791964,136.005181,131.21875,117.707167,127.886715,38.655523,25.50566,71.827946,67.853213,45.246289,63.626519,69.554604,106.144451,92.739474,113.618565,70.121904,88.584396,103.725805,123.670693,99.503864,122.519672,105.365521,122.939114,109.642957,146.174542,26.882133,32.387787,34.686263,63.890849,82.725696,89.644828,90.363539,109.7165,101.926719,107.080519,1,1,2,2,2,2
70.601843,42.979785,72.906401,76.004378,88.667354,53.857323,66.138391,58.386062,91.002489,75.754677,37.147595,59.217988,39.330687,52.716029,59.244167,73.873553,98.440989,110.641242,106.84257,120.006443,70.510588,82.660852,103.910145,120.177612,117.995071,127.415408,135.583641,131.463059,117.25169,126.940791,64.953498,53.372657,76.597947,69.791444,63.792098,105.661191,73.008356,87.043635,105.696448,110.656298,73.858365,76.796956,73.66314,43.501099,90.131807,51.868166,98.208086,70.999667,96.832792,82.345628,26.961197,30.523401,34.108709,62.964384,82.693302,89.843975,88.717651,109.119716,101.346891,107.207784,1,2,2,1,1,2
71.069477,43.403623,73.70092,75.114945,86.882679,54.315124,66.783484,57.910915,91.938059,77.521222,38.067353,59.832265,39.153746,51.794226,58.764846,73.753576,98.061259,107.502872,104.630984,122.114702,24.688908,60.770127,73.060471,70.760951,106.29977,105.835843,102.704494,88.722087,104.918307,124.009673,40.309997,27.237193,71.702597,64.520826,46.872476,64.27985,67.282887,104.63433,92.82736,114.642281,74.607812,79.636833,74.281865,43.951959,92.010063,48.510783,99.904609,71.15216,96.749277,81.066473,37.997961,64.947587,52.756983,81.95948,36.672443,49.530287,58.03058,74.786553,63.660637,88.168749,1,2,1,2,1,1
69.263836,42.425172,73.222364,77.317966,87.984222,55.306565,67.268678,59.173969,94.063633,76.10969,19.583755,38.092691,60.614495,63.436756,60.03504,70.086508,63.072455,63.303194,65.290091,80.922454,22.625384,60.549214,72.279913,68.382165,106.467688,105.455933,100.193079,87.172691,102.911333,123.305247,64.470083,55.458627,76.611756,71.534724,63.935386,106.607877,74.459197,88.191707,105.386891,111.46973,67.937807,87.229857,105.865196,122.539423,99.109497,122.584148,105.93614,121.789181,109.416186,145.071184,37.55213,65.842501,52.246755,79.959241,36.843813,47.378512,58.326384,76.683264,64.554728,88.240006,1,1,1,1,2,1
68.967609,41.365617,71.434868,75.350537,86.851605,54.105176,66.176718,57.904182,90.898043,74.485889,19.515164,39.348017,61.015271,63.35227,58.928817,70.474434,64.162686,63.279254,65.782649,80.833284,22.184752,58.298961,72.273141,69.010396,105.865213,105.081792,101.142573,86.832541,101.65094,122.196787,42.367098,27.841291,72.322322,67.942223,46.99026,65.899159,67.897068,106.948524,92.960257,114.820955,75.647536,80.83533,75.66259,44.949115,92.140899,51.046099,100.701133,70.190301,96.537076,82.096156,26.651102,30.962273,33.436567,62.078486,81.301493,91.731142,90.491505,108.912248,101.416986,107.731328,1,1,1,2,1,2
69.743596,41.687833,74.274572,75.702268,86.621662,54.306,65.669596,58.55553,94.940961,75.549793,38.705247,59.741352,40.758165,53.420644,59.254165,75.42989,100.032522,110.442814,105.758237,121.194743,23.448098,59.305871,72.381584,70.164587,104.174582,105.290685,103.06663,88.084026,104.262154,123.610728,65.220846,54.031411,76.704776,68.381693,64.223576,107.234779,74.075872,89.356415,106.010174,111.851652,74.591103,78.48815,76.065876,43.749135,90.344079,52.421451,96.871795,71.20873,95.459564,79.978166,26.509518,32.059347,33.298527,62.404247,81.565056,89.723176,90.985332,108.767731,101.525246,105.711101,1,2,1,1,1,2
70.503939,40.068163,71.197423,73.98328,87.779582,53.66838,66.34697,58.353278,93.387369,75.304244,39.591146,58.919532,40.396128,52.706315,59.754311,75.106789,98.076681,108.557205,104.725491,121.840955,70.653143,82.663962,104.573053,119.885367,116.969831,126.876903,135.938592,131.267702,117.876084,126.853479,63.240298,53.321325,77.062637,70.242341,63.253917,106.46379,72.469476,88.123432,104.31406,111.921431,69.25386,89.17652,105.678399,123.234773,99.652505,122.703507,105.83947,121.933388,108.435651,145.780117,26.719235,31.289713,34.103566,66.005474,84.025112,92.648207,92.557561,110.177661,103.991776,107.521122,1,2,2,1,2,2
68.599548,41.240864,71.306523,74.927745,87.271903,52.294083,66.464829,57.654175,93.200916,74.561264,18.904589,36.682382,59.09475,62.807734,58.89634,69.51782,62.443396,62.58972,64.454463,79.806334,70.97762,83.313202,104.200532,118.746413,117.569793,126.277887,135.472776,132.023949,117.171378,127.551828,66.120665,52.620341,77.057637,70.553042,64.821232,106.853529,73.74649,88.824861,104.644452,111.988666,77.262207,81.214755,76.943717,45.645122,91.99573,52.941406,98.835572,71.484715,98.650407,81.657833,40.497986,63.214546,52.294962,80.83485,38.34967,48.363238,58.337537,73.367391,64.915431,88.746834,1,1,2,1,1,1
70.518704,42.898642,72.876879,76.547185,88.108547,52.840241,66.655457,58.599293,93.881759,77.145678,37.92581,59.009195,39.332492,52.600568,58.224442,74.164786,97.602551,108.501224,105.418454,119.575948,71.082912,83.346656,104.663916,118.36024,116.781733,126.36846,134.617074,131.208901,117.12841,127.074649,39.109965,26.489257,72.436528,66.033524,45.197777,64.108134,67.283849,105.740512,92.455824,115.389377,70.248922,87.432706,104.654411,123.287174,98.819792,123.085142,105.772579,122.605861,110.288157,144.665748,27.806165,33.478098,33.867791,64.30593,82.642713,91.558519,92.502852,110.193384,101.615544,107.21115,1,2,2,2,2,2
69.794341,42.295346,73.343686,76.546494,87.197475,53.361828,65.897363,59.295137,93.683522,75.224273,18.192101,37.516738,58.911315,62.629006,58.45089,69.485297,62.686285,62.19049,64.793215,79.500906,72.026505,83.744122,105.180454,120.320397,118.290705,126.38979,136.335109,131.279446,118.372453,126.877079,64.007499,52.112159,75.719526,68.770584,62.952916,105.817272,72.707133,86.720698,105.631176,110.068906,74.563948,77.52376,75.110085,45.210013,89.910376,52.28836,98.512666,72.545441,97.626712,83.508735,28.734776,32.383401,35.701745,65.505789,82.099669,91.205099,93.159941,110.335381,102.329891,107.549892,1,1,2,1,1,2
70.582766,41.53083,73.704852,74.931556,89.079594,53.50637,66.688924,58.337713,92.442115,76.631808,39.009755,59.04085,38.802579,52.171967,58.349115,73.378044,98.646862,107.942122,105.29213,119.960421,71.575099,83.779163,105.362704,120.316133,118.471566,128.149038,136.425089,131.312498,118.113405,127.493756,39.48262,27.11897,72.339557,65.510924,44.906105,64.668158,66.322973,106.582274,92.517119,115.557518,76.822725,78.719708,75.012516,43.655845,91.154874,49.615749,100.366322,70.601654,97.018343,82.749161,38.313893,66.660647,52.921607,79.956,37.325741,48.930722,60.294085,73.213764,64.463064,89.341057,1,2,2,2,1,1
70.899965,40.979682,73.442317,75.003464,87.190927,54.036281,65.396629,59.914795,91.884489,74.839208,19.526535,38.366732,59.648579,62.964566,59.789886,70.747939,64.124825,63.216765,65.251423,81.046818,24.869607,61.229277,73.162164,70.248816,106.610452,106.768537,101.682921,89.716067,102.443869,125.690757,40.139914,26.576609,71.281772,64.570337,44.151469,65.011559,66.829638,104.517409,92.483457,113.829841,69.986942,87.976737,105.043136,123.869425,100.131473,123.576204,105.107737,122.039616,109.432182,145.203001,37.848616,64.973953,53.349147,79.404604,35.106528,48.782812,57.33557,73.680428,64.193314,88.265716,1,1,1,2,2,1
70.480407,43.06903,73.163374,77.131321,89.377611,54.53443,66.482494,60.758946,92.671373,77.791993,20.488607,39.296422,61.720838,64.684839,60.525219,71.782672,65.213025,64.580993,66.210668,81.874058,25.350769,61.529765,72.787977,70.056639,105.873936,105.789075,102.042796,88.950207,104.71049,123.047031,65.749448,55.316571,77.429159,70.664016,63.785077,107.89322,74.727883,88.602813,105.131418,111.090389,74.29916,78.670316,74.144116,45.191374,90.189874,50.689133,99.518825,71.299289,95.336013,81.649315,40.77557,65.061077,52.15592,80.273463,37.290606,47.764004,58.333855,73.857402,64.35321,88.432894,1,1,1,1,1,1
